repo,issue,url,days since last activity
cucumber-lua,3,https://github.com/cucumber/cucumber-lua/pull/3,1526
cucumber-cpp,190,https://github.com/cucumber/cucumber-cpp/issues/190,1509
docs,188,https://github.com/cucumber/docs/issues/188,1490
cucumber-lua,7,https://github.com/cucumber/cucumber-lua/issues/7,1408
cucumber-cpp,177,https://github.com/cucumber/cucumber-cpp/issues/177,1370
cucumber-lua,13,https://github.com/cucumber/cucumber-lua/pull/13,1361
docs,233,https://github.com/cucumber/docs/issues/233,1352
cucumber-cpp,212,https://github.com/cucumber/cucumber-cpp/issues/212,1300
aruba,500,https://github.com/cucumber/aruba/issues/500,1268
aruba,525,https://github.com/cucumber/aruba/issues/525,1268
aruba,538,https://github.com/cucumber/aruba/issues/538,1268
aruba,550,https://github.com/cucumber/aruba/issues/550,1268
aruba,564,https://github.com/cucumber/aruba/issues/564,1268
aruba,480,https://github.com/cucumber/aruba/issues/480,1263
godog,158,https://github.com/cucumber/godog/issues/158,1259
godog,159,https://github.com/cucumber/godog/issues/159,1251
aruba,255,https://github.com/cucumber/aruba/issues/255,1223
cucumber-ruby-wire,16,https://github.com/cucumber/cucumber-ruby-wire/issues/16,1196
godog,173,https://github.com/cucumber/godog/issues/173,1181
cucumber-cpp,220,https://github.com/cucumber/cucumber-cpp/issues/220,1178
cucumber-cpp,222,https://github.com/cucumber/cucumber-cpp/issues/222,1159
cucumber-ruby-wire,19,https://github.com/cucumber/cucumber-ruby-wire/issues/19,1158
godog,182,https://github.com/cucumber/godog/issues/182,1133
common,620,https://github.com/cucumber/common/issues/620,1117
godog,185,https://github.com/cucumber/godog/issues/185,1104
godog,187,https://github.com/cucumber/godog/issues/187,1083
docs,230,https://github.com/cucumber/docs/issues/230,1042
docs,79,https://github.com/cucumber/docs/issues/79,1014
repo-template,4,https://github.com/cucumber/repo-template/issues/4,1000
common,686,https://github.com/cucumber/common/issues/686,999
docs,401,https://github.com/cucumber/docs/issues/401,998
repo-template,5,https://github.com/cucumber/repo-template/issues/5,993
cucumber-cpp,226,https://github.com/cucumber/cucumber-cpp/issues/226,992
cucumber-android,32,https://github.com/cucumber/cucumber-android/issues/32,978
docs,391,https://github.com/cucumber/docs/issues/391,940
