repo,issue,url,days since last activity
docs,188,https://github.com/cucumber/docs/issues/188,2099
docs,233,https://github.com/cucumber/docs/issues/233,1961
aruba,500,https://github.com/cucumber/aruba/issues/500,1877
aruba,525,https://github.com/cucumber/aruba/issues/525,1877
aruba,538,https://github.com/cucumber/aruba/issues/538,1877
aruba,550,https://github.com/cucumber/aruba/issues/550,1877
aruba,564,https://github.com/cucumber/aruba/issues/564,1877
aruba,480,https://github.com/cucumber/aruba/issues/480,1872
godog,159,https://github.com/cucumber/godog/issues/159,1860
aruba,255,https://github.com/cucumber/aruba/issues/255,1832
cucumber-ruby-wire,16,https://github.com/cucumber/cucumber-ruby-wire/issues/16,1805
godog,173,https://github.com/cucumber/godog/issues/173,1790
godog,182,https://github.com/cucumber/godog/issues/182,1742
godog,185,https://github.com/cucumber/godog/issues/185,1713
godog,187,https://github.com/cucumber/godog/issues/187,1692
docs,230,https://github.com/cucumber/docs/issues/230,1651
common,686,https://github.com/cucumber/common/issues/686,1608
docs,401,https://github.com/cucumber/docs/issues/401,1607
cucumber-android,32,https://github.com/cucumber/cucumber-android/issues/32,1587
docs,391,https://github.com/cucumber/docs/issues/391,1549
common,775,https://github.com/cucumber/common/issues/775,1541
aruba,685,https://github.com/cucumber/aruba/issues/685,1538
aruba,695,https://github.com/cucumber/aruba/issues/695,1536
common,789,https://github.com/cucumber/common/issues/789,1525
docs,424,https://github.com/cucumber/docs/issues/424,1515
aruba,705,https://github.com/cucumber/aruba/issues/705,1470
godog,128,https://github.com/cucumber/godog/issues/128,1467
cucumber-eclipse,406,https://github.com/cucumber/cucumber-eclipse/issues/406,1401
godog,58,https://github.com/cucumber/godog/issues/58,1364
godog,94,https://github.com/cucumber/godog/issues/94,1364
godog,154,https://github.com/cucumber/godog/issues/154,1364
godog,194,https://github.com/cucumber/godog/issues/194,1364
commitbit,6,https://github.com/cucumber/commitbit/issues/6,1362
godog,230,https://github.com/cucumber/godog/issues/230,1332
common,773,https://github.com/cucumber/common/issues/773,1313
godog,339,https://github.com/cucumber/godog/issues/339,1294
godog,124,https://github.com/cucumber/godog/issues/124,1284
docs,386,https://github.com/cucumber/docs/issues/386,1259
commitbit,7,https://github.com/cucumber/commitbit/pull/7,1258
commitbit,8,https://github.com/cucumber/commitbit/pull/8,1258
commitbit,9,https://github.com/cucumber/commitbit/pull/9,1258
aruba,740,https://github.com/cucumber/aruba/issues/740,1226
cucumber-android,59,https://github.com/cucumber/cucumber-android/issues/59,1217
git-subrepo,1,https://github.com/cucumber/git-subrepo/pull/1,1200
docs,214,https://github.com/cucumber/docs/issues/214,1200
docs,276,https://github.com/cucumber/docs/issues/276,1200
docs,288,https://github.com/cucumber/docs/issues/288,1200
docs,297,https://github.com/cucumber/docs/issues/297,1200
cucumber-message-upload-service,1,https://github.com/cucumber/cucumber-message-upload-service/pull/1,1200
commitbit,10,https://github.com/cucumber/commitbit/pull/10,1200
cucumber-android,62,https://github.com/cucumber/cucumber-android/issues/62,1189
aruba,770,https://github.com/cucumber/aruba/issues/770,1171
aruba,518,https://github.com/cucumber/aruba/issues/518,1163
godog,365,https://github.com/cucumber/godog/issues/365,1140
docs,487,https://github.com/cucumber/docs/issues/487,1137
godog,375,https://github.com/cucumber/godog/issues/375,1132
common,1357,https://github.com/cucumber/common/issues/1357,1126
docs,67,https://github.com/cucumber/docs/issues/67,1125
docs,136,https://github.com/cucumber/docs/issues/136,1125
docs,434,https://github.com/cucumber/docs/issues/434,1125
cucumber-jvm,1834,https://github.com/cucumber/cucumber-jvm/issues/1834,1125
godog,95,https://github.com/cucumber/godog/issues/95,1123
common,1290,https://github.com/cucumber/common/issues/1290,1111
common,1425,https://github.com/cucumber/common/issues/1425,1097
cucumber-js,1644,https://github.com/cucumber/cucumber-js/issues/1644,1064
common,1462,https://github.com/cucumber/common/issues/1462,1063
docs,560,https://github.com/cucumber/docs/issues/560,1057
cucumber-rails,446,https://github.com/cucumber/cucumber-rails/issues/446,1057
cucumber-eclipse,6,https://github.com/cucumber/cucumber-eclipse/issues/6,1055
cucumber-eclipse,7,https://github.com/cucumber/cucumber-eclipse/issues/7,1055
cucumber-eclipse,12,https://github.com/cucumber/cucumber-eclipse/issues/12,1055
cucumber-eclipse,13,https://github.com/cucumber/cucumber-eclipse/issues/13,1055
