repo,issue,url,days since last activity
cucumber-lua,3,https://github.com/cucumber/cucumber-lua/pull/3,1310
cucumber-cpp,190,https://github.com/cucumber/cucumber-cpp/issues/190,1293
docs,188,https://github.com/cucumber/docs/issues/188,1274
cucumber-lua,7,https://github.com/cucumber/cucumber-lua/issues/7,1192
cucumber-cpp,177,https://github.com/cucumber/cucumber-cpp/issues/177,1154
cucumber-lua,13,https://github.com/cucumber/cucumber-lua/pull/13,1145
docs,233,https://github.com/cucumber/docs/issues/233,1136
cucumber-cpp,212,https://github.com/cucumber/cucumber-cpp/issues/212,1084
aruba,500,https://github.com/cucumber/aruba/issues/500,1052
aruba,525,https://github.com/cucumber/aruba/issues/525,1052
aruba,538,https://github.com/cucumber/aruba/issues/538,1052
aruba,550,https://github.com/cucumber/aruba/issues/550,1052
aruba,564,https://github.com/cucumber/aruba/issues/564,1052
aruba,573,https://github.com/cucumber/aruba/issues/573,1052
aruba,480,https://github.com/cucumber/aruba/issues/480,1047
godog,158,https://github.com/cucumber/godog/issues/158,1043
godog,159,https://github.com/cucumber/godog/issues/159,1035
aruba,255,https://github.com/cucumber/aruba/issues/255,1007
cucumber-ruby-wire,16,https://github.com/cucumber/cucumber-ruby-wire/issues/16,980
godog,173,https://github.com/cucumber/godog/issues/173,965
cucumber-cpp,220,https://github.com/cucumber/cucumber-cpp/issues/220,962
cucumber-cpp,222,https://github.com/cucumber/cucumber-cpp/issues/222,943
cucumber-ruby-wire,19,https://github.com/cucumber/cucumber-ruby-wire/issues/19,942
godog,182,https://github.com/cucumber/godog/issues/182,917
common,620,https://github.com/cucumber/common/issues/620,901
godog,185,https://github.com/cucumber/godog/issues/185,888
godog,187,https://github.com/cucumber/godog/issues/187,867
docs,230,https://github.com/cucumber/docs/issues/230,826
docs,79,https://github.com/cucumber/docs/issues/79,798
repo-template,4,https://github.com/cucumber/repo-template/issues/4,784
common,686,https://github.com/cucumber/common/issues/686,783
docs,401,https://github.com/cucumber/docs/issues/401,782
repo-template,5,https://github.com/cucumber/repo-template/issues/5,777
cucumber-cpp,226,https://github.com/cucumber/cucumber-cpp/issues/226,776
cucumber-android,32,https://github.com/cucumber/cucumber-android/issues/32,762
docs,391,https://github.com/cucumber/docs/issues/391,724
common,775,https://github.com/cucumber/common/issues/775,716
common,783,https://github.com/cucumber/common/issues/783,714
