repo,issue,url,days since last activity
cucumber-cpp,190,https://github.com/cucumber/cucumber-cpp/issues/190,1691
docs,188,https://github.com/cucumber/docs/issues/188,1672
cucumber-lua,7,https://github.com/cucumber/cucumber-lua/issues/7,1590
cucumber-cpp,177,https://github.com/cucumber/cucumber-cpp/issues/177,1552
docs,233,https://github.com/cucumber/docs/issues/233,1534
cucumber-cpp,212,https://github.com/cucumber/cucumber-cpp/issues/212,1482
aruba,500,https://github.com/cucumber/aruba/issues/500,1450
aruba,525,https://github.com/cucumber/aruba/issues/525,1450
aruba,538,https://github.com/cucumber/aruba/issues/538,1450
aruba,550,https://github.com/cucumber/aruba/issues/550,1450
aruba,564,https://github.com/cucumber/aruba/issues/564,1450
aruba,480,https://github.com/cucumber/aruba/issues/480,1445
godog,159,https://github.com/cucumber/godog/issues/159,1433
aruba,255,https://github.com/cucumber/aruba/issues/255,1405
cucumber-ruby-wire,16,https://github.com/cucumber/cucumber-ruby-wire/issues/16,1378
godog,173,https://github.com/cucumber/godog/issues/173,1363
cucumber-cpp,220,https://github.com/cucumber/cucumber-cpp/issues/220,1360
cucumber-cpp,222,https://github.com/cucumber/cucumber-cpp/issues/222,1341
cucumber-ruby-wire,19,https://github.com/cucumber/cucumber-ruby-wire/issues/19,1340
godog,182,https://github.com/cucumber/godog/issues/182,1315
godog,185,https://github.com/cucumber/godog/issues/185,1286
godog,187,https://github.com/cucumber/godog/issues/187,1265
docs,230,https://github.com/cucumber/docs/issues/230,1224
common,686,https://github.com/cucumber/common/issues/686,1181
docs,401,https://github.com/cucumber/docs/issues/401,1180
cucumber-cpp,226,https://github.com/cucumber/cucumber-cpp/issues/226,1174
cucumber-android,32,https://github.com/cucumber/cucumber-android/issues/32,1160
docs,391,https://github.com/cucumber/docs/issues/391,1122
common,775,https://github.com/cucumber/common/issues/775,1114
aruba,685,https://github.com/cucumber/aruba/issues/685,1111
aruba,695,https://github.com/cucumber/aruba/issues/695,1109
common,789,https://github.com/cucumber/common/issues/789,1098
docs,424,https://github.com/cucumber/docs/issues/424,1088
