repo,issue,url,days since last activity
cucumber-cpp,190,https://github.com/cucumber/cucumber-cpp/issues/190,1685
docs,188,https://github.com/cucumber/docs/issues/188,1666
cucumber-lua,7,https://github.com/cucumber/cucumber-lua/issues/7,1584
cucumber-cpp,177,https://github.com/cucumber/cucumber-cpp/issues/177,1546
docs,233,https://github.com/cucumber/docs/issues/233,1528
cucumber-cpp,212,https://github.com/cucumber/cucumber-cpp/issues/212,1476
aruba,500,https://github.com/cucumber/aruba/issues/500,1444
aruba,525,https://github.com/cucumber/aruba/issues/525,1444
aruba,538,https://github.com/cucumber/aruba/issues/538,1444
aruba,550,https://github.com/cucumber/aruba/issues/550,1444
aruba,564,https://github.com/cucumber/aruba/issues/564,1444
aruba,480,https://github.com/cucumber/aruba/issues/480,1439
godog,159,https://github.com/cucumber/godog/issues/159,1427
aruba,255,https://github.com/cucumber/aruba/issues/255,1399
cucumber-ruby-wire,16,https://github.com/cucumber/cucumber-ruby-wire/issues/16,1372
godog,173,https://github.com/cucumber/godog/issues/173,1357
cucumber-cpp,220,https://github.com/cucumber/cucumber-cpp/issues/220,1354
cucumber-cpp,222,https://github.com/cucumber/cucumber-cpp/issues/222,1335
cucumber-ruby-wire,19,https://github.com/cucumber/cucumber-ruby-wire/issues/19,1334
godog,182,https://github.com/cucumber/godog/issues/182,1309
godog,185,https://github.com/cucumber/godog/issues/185,1280
godog,187,https://github.com/cucumber/godog/issues/187,1259
docs,230,https://github.com/cucumber/docs/issues/230,1218
common,686,https://github.com/cucumber/common/issues/686,1175
docs,401,https://github.com/cucumber/docs/issues/401,1174
cucumber-cpp,226,https://github.com/cucumber/cucumber-cpp/issues/226,1168
cucumber-android,32,https://github.com/cucumber/cucumber-android/issues/32,1154
docs,391,https://github.com/cucumber/docs/issues/391,1116
common,775,https://github.com/cucumber/common/issues/775,1108
aruba,685,https://github.com/cucumber/aruba/issues/685,1105
aruba,695,https://github.com/cucumber/aruba/issues/695,1103
common,789,https://github.com/cucumber/common/issues/789,1092
docs,424,https://github.com/cucumber/docs/issues/424,1082
aruba,705,https://github.com/cucumber/aruba/issues/705,1037
godog,128,https://github.com/cucumber/godog/issues/128,1034
cucumber-android,44,https://github.com/cucumber/cucumber-android/issues/44,1013
common,999,https://github.com/cucumber/common/issues/999,973
cucumber-eclipse,406,https://github.com/cucumber/cucumber-eclipse/issues/406,968
common,933,https://github.com/cucumber/common/issues/933,959
common,897,https://github.com/cucumber/common/issues/897,932
godog,58,https://github.com/cucumber/godog/issues/58,931
godog,94,https://github.com/cucumber/godog/issues/94,931
godog,154,https://github.com/cucumber/godog/issues/154,931
godog,194,https://github.com/cucumber/godog/issues/194,931
commitbit,6,https://github.com/cucumber/commitbit/issues/6,929
godog,230,https://github.com/cucumber/godog/issues/230,899
common,773,https://github.com/cucumber/common/issues/773,880
godog,339,https://github.com/cucumber/godog/issues/339,861
godog,124,https://github.com/cucumber/godog/issues/124,851
docs,386,https://github.com/cucumber/docs/issues/386,826
commitbit,7,https://github.com/cucumber/commitbit/pull/7,825
commitbit,8,https://github.com/cucumber/commitbit/pull/8,825
commitbit,9,https://github.com/cucumber/commitbit/pull/9,825
aruba,740,https://github.com/cucumber/aruba/issues/740,793
cucumber-android,59,https://github.com/cucumber/cucumber-android/issues/59,784
slack-invite-automation,4,https://github.com/cucumber/slack-invite-automation/pull/4,767
git-subrepo,1,https://github.com/cucumber/git-subrepo/pull/1,767
docs,214,https://github.com/cucumber/docs/issues/214,767
docs,276,https://github.com/cucumber/docs/issues/276,767
docs,288,https://github.com/cucumber/docs/issues/288,767
docs,297,https://github.com/cucumber/docs/issues/297,767
cucumber-message-upload-service,1,https://github.com/cucumber/cucumber-message-upload-service/pull/1,767
commitbit,10,https://github.com/cucumber/commitbit/pull/10,767
aruba-getting-started,6,https://github.com/cucumber/aruba-getting-started/pull/6,767
cucumber-jvm,1921,https://github.com/cucumber/cucumber-jvm/issues/1921,761
cucumber-android,62,https://github.com/cucumber/cucumber-android/issues/62,756
aruba,770,https://github.com/cucumber/aruba/issues/770,738
aruba,518,https://github.com/cucumber/aruba/issues/518,730
godog,365,https://github.com/cucumber/godog/issues/365,707
cucumber-jvm,2054,https://github.com/cucumber/cucumber-jvm/issues/2054,707
cucumber-jvm,2216,https://github.com/cucumber/cucumber-jvm/issues/2216,707
docs,487,https://github.com/cucumber/docs/issues/487,704
cucumber-jvm,2215,https://github.com/cucumber/cucumber-jvm/issues/2215,700
cucumber-android,45,https://github.com/cucumber/cucumber-android/issues/45,700
godog,375,https://github.com/cucumber/godog/issues/375,699
commitbit,11,https://github.com/cucumber/commitbit/pull/11,699
common,1357,https://github.com/cucumber/common/issues/1357,693
docs,67,https://github.com/cucumber/docs/issues/67,692
docs,136,https://github.com/cucumber/docs/issues/136,692
docs,434,https://github.com/cucumber/docs/issues/434,692
cucumber-ruby,1288,https://github.com/cucumber/cucumber-ruby/issues/1288,692
cucumber-jvm,1834,https://github.com/cucumber/cucumber-jvm/issues/1834,692
godog,95,https://github.com/cucumber/godog/issues/95,690
common,1290,https://github.com/cucumber/common/issues/1290,678
common,1425,https://github.com/cucumber/common/issues/1425,664
common,1426,https://github.com/cucumber/common/issues/1426,664
cucumber-ruby,1513,https://github.com/cucumber/cucumber-ruby/issues/1513,644
cucumber-android,69,https://github.com/cucumber/cucumber-android/issues/69,644
cucumber-android,71,https://github.com/cucumber/cucumber-android/issues/71,642
common,960,https://github.com/cucumber/common/issues/960,639
cucumber-ruby,1522,https://github.com/cucumber/cucumber-ruby/issues/1522,634
cucumber-ruby,1526,https://github.com/cucumber/cucumber-ruby/issues/1526,631
cucumber-js,1644,https://github.com/cucumber/cucumber-js/issues/1644,631
common,1462,https://github.com/cucumber/common/issues/1462,630
docs,560,https://github.com/cucumber/docs/issues/560,624
cucumber-rails,438,https://github.com/cucumber/cucumber-rails/issues/438,624
cucumber-rails,446,https://github.com/cucumber/cucumber-rails/issues/446,624
cucumber-cpp,243,https://github.com/cucumber/cucumber-cpp/issues/243,623
cucumber-eclipse,6,https://github.com/cucumber/cucumber-eclipse/issues/6,622
cucumber-eclipse,7,https://github.com/cucumber/cucumber-eclipse/issues/7,622
cucumber-eclipse,12,https://github.com/cucumber/cucumber-eclipse/issues/12,622
cucumber-eclipse,13,https://github.com/cucumber/cucumber-eclipse/issues/13,622
cucumber-eclipse,14,https://github.com/cucumber/cucumber-eclipse/issues/14,622
cucumber-eclipse,172,https://github.com/cucumber/cucumber-eclipse/issues/172,622
cucumber-eclipse,238,https://github.com/cucumber/cucumber-eclipse/issues/238,622
cucumber-eclipse,283,https://github.com/cucumber/cucumber-eclipse/issues/283,622
docs,594,https://github.com/cucumber/docs/issues/594,621
cucumber-js,1664,https://github.com/cucumber/cucumber-js/issues/1664,615
common,1427,https://github.com/cucumber/common/issues/1427,614
common,1523,https://github.com/cucumber/common/issues/1523,614
common,1519,https://github.com/cucumber/common/issues/1519,610
aruba,600,https://github.com/cucumber/aruba/pull/600,608
aruba,716,https://github.com/cucumber/aruba/pull/716,608
aruba,746,https://github.com/cucumber/aruba/pull/746,608
aruba,806,https://github.com/cucumber/aruba/issues/806,607
build,18,https://github.com/cucumber/build/issues/18,606
cucumber-ruby,1541,https://github.com/cucumber/cucumber-ruby/issues/1541,601
cucumber.ml,34,https://github.com/cucumber/cucumber.ml/pull/34,599
cucumber-android,33,https://github.com/cucumber/cucumber-android/pull/33,599
godog,291,https://github.com/cucumber/godog/issues/291,593
cucumber-ruby,1547,https://github.com/cucumber/cucumber-ruby/issues/1547,592
cucumber-android,46,https://github.com/cucumber/cucumber-android/issues/46,591
docs,627,https://github.com/cucumber/docs/issues/627,583
godog,394,https://github.com/cucumber/godog/issues/394,579
cucumber-eclipse-update-site,4,https://github.com/cucumber/cucumber-eclipse-update-site/issues/4,576
docs,628,https://github.com/cucumber/docs/issues/628,575
common,1614,https://github.com/cucumber/common/issues/1614,573
aruba,505,https://github.com/cucumber/aruba/pull/505,571
aruba,817,https://github.com/cucumber/aruba/pull/817,571
aruba,619,https://github.com/cucumber/aruba/pull/619,570
aruba,816,https://github.com/cucumber/aruba/pull/816,570
aruba,254,https://github.com/cucumber/aruba/issues/254,569
aruba,799,https://github.com/cucumber/aruba/pull/799,568
common,1602,https://github.com/cucumber/common/issues/1602,561
common,714,https://github.com/cucumber/common/issues/714,560
docs,642,https://github.com/cucumber/docs/issues/642,558
common,568,https://github.com/cucumber/common/issues/568,557
godog,399,https://github.com/cucumber/godog/issues/399,547
godog,406,https://github.com/cucumber/godog/issues/406,546
cucumber-cpp,163,https://github.com/cucumber/cucumber-cpp/issues/163,543
cucumber-ruby-wire,1,https://github.com/cucumber/cucumber-ruby-wire/issues/1,540
common,1664,https://github.com/cucumber/common/issues/1664,540
godog,410,https://github.com/cucumber/godog/issues/410,532
cucumber-android,83,https://github.com/cucumber/cucumber-android/issues/83,532
aruba,391,https://github.com/cucumber/aruba/issues/391,527
aruba,395,https://github.com/cucumber/aruba/issues/395,527
aruba,402,https://github.com/cucumber/aruba/issues/402,527
aruba,420,https://github.com/cucumber/aruba/issues/420,527
aruba,432,https://github.com/cucumber/aruba/issues/432,527
aruba,484,https://github.com/cucumber/aruba/issues/484,527
aruba,521,https://github.com/cucumber/aruba/issues/521,527
aruba,545,https://github.com/cucumber/aruba/issues/545,527
aruba,549,https://github.com/cucumber/aruba/issues/549,527
aruba,667,https://github.com/cucumber/aruba/issues/667,527
aruba,694,https://github.com/cucumber/aruba/issues/694,527
aruba,713,https://github.com/cucumber/aruba/issues/713,527
godog,267,https://github.com/cucumber/godog/issues/267,516
common,1685,https://github.com/cucumber/common/issues/1685,516
cucumber-jvm,2324,https://github.com/cucumber/cucumber-jvm/issues/2324,515
godog,395,https://github.com/cucumber/godog/issues/395,512
common,1306,https://github.com/cucumber/common/issues/1306,504
aruba,789,https://github.com/cucumber/aruba/pull/789,499
godog,389,https://github.com/cucumber/godog/issues/389,498
cucumber-ruby,1553,https://github.com/cucumber/cucumber-ruby/issues/1553,491
action-create-github-release,1,https://github.com/cucumber/action-create-github-release/issues/1,489
cucumber-eclipse,324,https://github.com/cucumber/cucumber-eclipse/issues/324,483
cucumber-eclipse,342,https://github.com/cucumber/cucumber-eclipse/issues/342,483
cucumber-eclipse,400,https://github.com/cucumber/cucumber-eclipse/issues/400,483
cucumber-eclipse,402,https://github.com/cucumber/cucumber-eclipse/issues/402,483
cucumber-eclipse,403,https://github.com/cucumber/cucumber-eclipse/issues/403,483
cucumber-eclipse,407,https://github.com/cucumber/cucumber-eclipse/issues/407,483
cucumber-eclipse,411,https://github.com/cucumber/cucumber-eclipse/pull/411,483
cucumber-eclipse,418,https://github.com/cucumber/cucumber-eclipse/issues/418,483
cucumber-eclipse,425,https://github.com/cucumber/cucumber-eclipse/issues/425,483
cucumber-eclipse,434,https://github.com/cucumber/cucumber-eclipse/issues/434,483
cucumber-eclipse,436,https://github.com/cucumber/cucumber-eclipse/issues/436,483
godog,376,https://github.com/cucumber/godog/issues/376,482
cucumber-eclipse,442,https://github.com/cucumber/cucumber-eclipse/issues/442,481
cucumber-cpp,199,https://github.com/cucumber/cucumber-cpp/issues/199,480
cucumber-cpp,219,https://github.com/cucumber/cucumber-cpp/issues/219,480
cucumber-cpp,246,https://github.com/cucumber/cucumber-cpp/issues/246,480
cucumber-jvm-scala,217,https://github.com/cucumber/cucumber-jvm-scala/issues/217,476
cucumber-electron,58,https://github.com/cucumber/cucumber-electron/issues/58,476
cucumber-electron,63,https://github.com/cucumber/cucumber-electron/issues/63,476
cucumber-electron,64,https://github.com/cucumber/cucumber-electron/pull/64,476
cucumber-electron,68,https://github.com/cucumber/cucumber-electron/issues/68,476
action-create-github-release,3,https://github.com/cucumber/action-create-github-release/issues/3,476
action-publish-rubygem,2,https://github.com/cucumber/action-publish-rubygem/issues/2,475
action-create-github-release,5,https://github.com/cucumber/action-create-github-release/issues/5,475
action-create-github-release,6,https://github.com/cucumber/action-create-github-release/pull/6,474
cucumber-jvm,2383,https://github.com/cucumber/cucumber-jvm/issues/2383,473
action-get-versions,2,https://github.com/cucumber/action-get-versions/issues/2,473
common,1138,https://github.com/cucumber/common/issues/1138,470
cucumber-expressions,17,https://github.com/cucumber/cucumber-expressions/issues/17,469
cucumber-cpp,198,https://github.com/cucumber/cucumber-cpp/pull/198,466
aruba,678,https://github.com/cucumber/aruba/issues/678,465
godog,324,https://github.com/cucumber/godog/issues/324,461
cucumber-js,1813,https://github.com/cucumber/cucumber-js/issues/1813,459
cucumber-eclipse,431,https://github.com/cucumber/cucumber-eclipse/issues/431,452
tag-expressions,18,https://github.com/cucumber/tag-expressions/issues/18,449
tag-expressions,20,https://github.com/cucumber/tag-expressions/issues/20,449
github-settings,2,https://github.com/cucumber/github-settings/issues/2,446
cucumber-jvm,2409,https://github.com/cucumber/cucumber-jvm/issues/2409,446
cucumber-expressions,32,https://github.com/cucumber/cucumber-expressions/pull/32,446
cucumber-eclipse,443,https://github.com/cucumber/cucumber-eclipse/issues/443,446
cucumber-eclipse,445,https://github.com/cucumber/cucumber-eclipse/issues/445,444
godog,328,https://github.com/cucumber/godog/issues/328,442
godog,373,https://github.com/cucumber/godog/issues/373,442
docs,474,https://github.com/cucumber/docs/issues/474,437
docs,633,https://github.com/cucumber/docs/issues/633,436
cucumber-jvm,2370,https://github.com/cucumber/cucumber-jvm/issues/2370,432
cucumber-expressions,44,https://github.com/cucumber/cucumber-expressions/pull/44,427
docs,696,https://github.com/cucumber/docs/issues/696,425
cucumber-ruby,1585,https://github.com/cucumber/cucumber-ruby/issues/1585,419
cucumber-expressions,41,https://github.com/cucumber/cucumber-expressions/issues/41,418
cucumber-js-pretty-formatter,8,https://github.com/cucumber/cucumber-js-pretty-formatter/issues/8,414
godog,446,https://github.com/cucumber/godog/issues/446,403
common,1116,https://github.com/cucumber/common/issues/1116,403
cucumber-jvm-scala,255,https://github.com/cucumber/cucumber-jvm-scala/issues/255,401
cucumber-js,1850,https://github.com/cucumber/cucumber-js/issues/1850,397
cucumber-android,65,https://github.com/cucumber/cucumber-android/issues/65,397
cucumber-jvm,1829,https://github.com/cucumber/cucumber-jvm/issues/1829,396
cucumber-jvm,2435,https://github.com/cucumber/cucumber-jvm/issues/2435,396
github-settings,1,https://github.com/cucumber/github-settings/issues/1,393
cucumber-ruby,1593,https://github.com/cucumber/cucumber-ruby/issues/1593,393
cucumber-jvm,2439,https://github.com/cucumber/cucumber-jvm/issues/2439,392
cucumber-eclipse,449,https://github.com/cucumber/cucumber-eclipse/issues/449,383
aruba,653,https://github.com/cucumber/aruba/pull/653,382
cucumber-jvm,1871,https://github.com/cucumber/cucumber-jvm/issues/1871,374
cucumber-jvm,2450,https://github.com/cucumber/cucumber-jvm/issues/2450,374
cucumber-expressions,51,https://github.com/cucumber/cucumber-expressions/issues/51,371
ci-environment,52,https://github.com/cucumber/ci-environment/issues/52,371
ci-environment,53,https://github.com/cucumber/ci-environment/issues/53,371
ci-environment,54,https://github.com/cucumber/ci-environment/issues/54,371
ci-environment,55,https://github.com/cucumber/ci-environment/issues/55,371
ci-environment,56,https://github.com/cucumber/ci-environment/issues/56,371
ci-environment,57,https://github.com/cucumber/ci-environment/issues/57,371
cucumber-ruby,1432,https://github.com/cucumber/cucumber-ruby/issues/1432,370
cucumber-electron,71,https://github.com/cucumber/cucumber-electron/issues/71,370
aruba,634,https://github.com/cucumber/aruba/pull/634,360
aruba,855,https://github.com/cucumber/aruba/pull/855,360
cucumber-android,90,https://github.com/cucumber/cucumber-android/issues/90,357
commitbit,3,https://github.com/cucumber/commitbit/issues/3,354
react-components,17,https://github.com/cucumber/react-components/pull/17,351
cucumber-eclipse,450,https://github.com/cucumber/cucumber-eclipse/issues/450,348
monaco,28,https://github.com/cucumber/monaco/issues/28,340
action-create-github-release,7,https://github.com/cucumber/action-create-github-release/issues/7,340
common,1521,https://github.com/cucumber/common/issues/1521,338
cucumber-jvm,2108,https://github.com/cucumber/cucumber-jvm/issues/2108,334
cucumber-eclipse,371,https://github.com/cucumber/cucumber-eclipse/issues/371,332
demo-formatter,3,https://github.com/cucumber/demo-formatter/issues/3,330
cucumber-rails,505,https://github.com/cucumber/cucumber-rails/issues/505,328
godog,100,https://github.com/cucumber/godog/issues/100,327
cucumber-js,1871,https://github.com/cucumber/cucumber-js/issues/1871,326
cucumber-expressions,75,https://github.com/cucumber/cucumber-expressions/issues/75,320
react-components,80,https://github.com/cucumber/react-components/issues/80,313
react-components,81,https://github.com/cucumber/react-components/issues/81,313
react-components,76,https://github.com/cucumber/react-components/issues/76,313
cucumber-cpp,248,https://github.com/cucumber/cucumber-cpp/issues/248,309
cucumber-cpp,154,https://github.com/cucumber/cucumber-cpp/issues/154,308
godog,455,https://github.com/cucumber/godog/issues/455,306
cucumber-js,1394,https://github.com/cucumber/cucumber-js/issues/1394,306
cucumber-js,1797,https://github.com/cucumber/cucumber-js/issues/1797,306
docs,726,https://github.com/cucumber/docs/issues/726,305
cucumber-ruby-wire,56,https://github.com/cucumber/cucumber-ruby-wire/issues/56,302
cucumber-android,96,https://github.com/cucumber/cucumber-android/issues/96,302
changelog,7,https://github.com/cucumber/changelog/issues/7,299
action-changelog,1,https://github.com/cucumber/action-changelog/issues/1,299
cucumber-rails,531,https://github.com/cucumber/cucumber-rails/issues/531,295
common,331,https://github.com/cucumber/common/issues/331,294
build,68,https://github.com/cucumber/build/issues/68,293
godog,387,https://github.com/cucumber/godog/issues/387,291
cucumber-electron,73,https://github.com/cucumber/cucumber-electron/pull/73,289
cucumber-electron,74,https://github.com/cucumber/cucumber-electron/pull/74,289
cucumber-jvm,2309,https://github.com/cucumber/cucumber-jvm/issues/2309,286
cucumber-eclipse-update-site,5,https://github.com/cucumber/cucumber-eclipse-update-site/issues/5,285
react-components,126,https://github.com/cucumber/react-components/issues/126,284
react-components,125,https://github.com/cucumber/react-components/issues/125,284
html-formatter,61,https://github.com/cucumber/html-formatter/issues/61,284
cucumber-android,95,https://github.com/cucumber/cucumber-android/issues/95,278
react-components,75,https://github.com/cucumber/react-components/issues/75,275
react-components,136,https://github.com/cucumber/react-components/issues/136,274
aruba,573,https://github.com/cucumber/aruba/issues/573,273
fake-cucumber,8,https://github.com/cucumber/fake-cucumber/pull/8,270
cucumber-android,60,https://github.com/cucumber/cucumber-android/issues/60,263
aruba,722,https://github.com/cucumber/aruba/issues/722,262
language-server,40,https://github.com/cucumber/language-server/issues/40,258
cucumber-jvm,2279,https://github.com/cucumber/cucumber-jvm/issues/2279,258
changelog,10,https://github.com/cucumber/changelog/issues/10,251
json-formatter,3,https://github.com/cucumber/json-formatter/issues/3,245
polyglot-release,33,https://github.com/cucumber/polyglot-release/issues/33,244
cucumber-js,2040,https://github.com/cucumber/cucumber-js/issues/2040,238
cucumber-ruby-core,226,https://github.com/cucumber/cucumber-ruby-core/issues/226,237
.github,6,https://github.com/cucumber/.github/pull/6,237
godog,463,https://github.com/cucumber/godog/issues/463,235
polyglot-release,56,https://github.com/cucumber/polyglot-release/issues/56,233
polyglot-release,67,https://github.com/cucumber/polyglot-release/issues/67,233
changelog,11,https://github.com/cucumber/changelog/issues/11,233
react-components,181,https://github.com/cucumber/react-components/issues/181,232
vscode,1,https://github.com/cucumber/vscode/issues/1,231
changelog,12,https://github.com/cucumber/changelog/issues/12,231
json-formatter,8,https://github.com/cucumber/json-formatter/issues/8,230
json-formatter,7,https://github.com/cucumber/json-formatter/issues/7,230
html-formatter,106,https://github.com/cucumber/html-formatter/issues/106,230
cucumber-ruby,1643,https://github.com/cucumber/cucumber-ruby/issues/1643,230
common,1798,https://github.com/cucumber/common/issues/1798,230
cucumber-expressions,125,https://github.com/cucumber/cucumber-expressions/issues/125,229
cucumber-eclipse,454,https://github.com/cucumber/cucumber-eclipse/issues/454,228
cucumber-eclipse,455,https://github.com/cucumber/cucumber-eclipse/issues/455,228
cucumber-jvm-scala,294,https://github.com/cucumber/cucumber-jvm-scala/issues/294,227
cucumber-eclipse,456,https://github.com/cucumber/cucumber-eclipse/pull/456,224
aruba,871,https://github.com/cucumber/aruba/pull/871,222
cucumber-android,64,https://github.com/cucumber/cucumber-android/issues/64,220
cucumber-android,92,https://github.com/cucumber/cucumber-android/issues/92,217
cucumber-android,100,https://github.com/cucumber/cucumber-android/issues/100,216
language-service,57,https://github.com/cucumber/language-service/issues/57,215
cucumber-eclipse,457,https://github.com/cucumber/cucumber-eclipse/pull/457,215
changelog,6,https://github.com/cucumber/changelog/issues/6,215
godog,481,https://github.com/cucumber/godog/issues/481,211
html-formatter,62,https://github.com/cucumber/html-formatter/issues/62,209
docs,702,https://github.com/cucumber/docs/issues/702,209
vscode,69,https://github.com/cucumber/vscode/issues/69,208
html-formatter,124,https://github.com/cucumber/html-formatter/pull/124,208
polyglot-release,78,https://github.com/cucumber/polyglot-release/issues/78,207
polyglot-release,79,https://github.com/cucumber/polyglot-release/issues/79,207
docs,701,https://github.com/cucumber/docs/issues/701,207
cucumber-android,101,https://github.com/cucumber/cucumber-android/issues/101,207
cucumber-jvm,2572,https://github.com/cucumber/cucumber-jvm/issues/2572,205
cucumber-js,2009,https://github.com/cucumber/cucumber-js/issues/2009,205
html-formatter,120,https://github.com/cucumber/html-formatter/issues/120,204
html-formatter,121,https://github.com/cucumber/html-formatter/pull/121,204
docs,637,https://github.com/cucumber/docs/issues/637,201
cucumber-rails,537,https://github.com/cucumber/cucumber-rails/issues/537,196
cucumber-js-pretty-formatter,18,https://github.com/cucumber/cucumber-js-pretty-formatter/issues/18,194
compatibility-kit,12,https://github.com/cucumber/compatibility-kit/issues/12,193
godog,341,https://github.com/cucumber/godog/issues/341,192
cucumber-expressions,142,https://github.com/cucumber/cucumber-expressions/issues/142,192
cucumber-rails,514,https://github.com/cucumber/cucumber-rails/issues/514,189
cucumber-android,102,https://github.com/cucumber/cucumber-android/issues/102,189
cucumber-ruby-wire,45,https://github.com/cucumber/cucumber-ruby-wire/pull/45,181
