repo,issue,url,days since last activity
docs,188,https://github.com/cucumber/docs/issues/188,2148
docs,233,https://github.com/cucumber/docs/issues/233,2010
aruba,500,https://github.com/cucumber/aruba/issues/500,1926
aruba,525,https://github.com/cucumber/aruba/issues/525,1926
aruba,538,https://github.com/cucumber/aruba/issues/538,1926
aruba,550,https://github.com/cucumber/aruba/issues/550,1926
aruba,564,https://github.com/cucumber/aruba/issues/564,1926
aruba,480,https://github.com/cucumber/aruba/issues/480,1921
godog,159,https://github.com/cucumber/godog/issues/159,1909
aruba,255,https://github.com/cucumber/aruba/issues/255,1881
cucumber-ruby-wire,16,https://github.com/cucumber/cucumber-ruby-wire/issues/16,1854
godog,173,https://github.com/cucumber/godog/issues/173,1839
godog,182,https://github.com/cucumber/godog/issues/182,1791
godog,185,https://github.com/cucumber/godog/issues/185,1762
godog,187,https://github.com/cucumber/godog/issues/187,1741
docs,230,https://github.com/cucumber/docs/issues/230,1700
common,686,https://github.com/cucumber/common/issues/686,1657
docs,401,https://github.com/cucumber/docs/issues/401,1656
cucumber-android,32,https://github.com/cucumber/cucumber-android/issues/32,1636
docs,391,https://github.com/cucumber/docs/issues/391,1598
common,775,https://github.com/cucumber/common/issues/775,1590
aruba,685,https://github.com/cucumber/aruba/issues/685,1587
aruba,695,https://github.com/cucumber/aruba/issues/695,1585
common,789,https://github.com/cucumber/common/issues/789,1574
docs,424,https://github.com/cucumber/docs/issues/424,1564
aruba,705,https://github.com/cucumber/aruba/issues/705,1519
godog,128,https://github.com/cucumber/godog/issues/128,1516
cucumber-eclipse,406,https://github.com/cucumber/cucumber-eclipse/issues/406,1450
godog,58,https://github.com/cucumber/godog/issues/58,1413
godog,94,https://github.com/cucumber/godog/issues/94,1413
godog,154,https://github.com/cucumber/godog/issues/154,1413
godog,194,https://github.com/cucumber/godog/issues/194,1413
commitbit,6,https://github.com/cucumber/commitbit/issues/6,1411
godog,230,https://github.com/cucumber/godog/issues/230,1381
common,773,https://github.com/cucumber/common/issues/773,1362
godog,339,https://github.com/cucumber/godog/issues/339,1343
docs,386,https://github.com/cucumber/docs/issues/386,1308
commitbit,7,https://github.com/cucumber/commitbit/pull/7,1307
commitbit,8,https://github.com/cucumber/commitbit/pull/8,1307
commitbit,9,https://github.com/cucumber/commitbit/pull/9,1307
aruba,740,https://github.com/cucumber/aruba/issues/740,1275
cucumber-android,59,https://github.com/cucumber/cucumber-android/issues/59,1266
git-subrepo,1,https://github.com/cucumber/git-subrepo/pull/1,1249
docs,214,https://github.com/cucumber/docs/issues/214,1249
docs,288,https://github.com/cucumber/docs/issues/288,1249
docs,297,https://github.com/cucumber/docs/issues/297,1249
cucumber-message-upload-service,1,https://github.com/cucumber/cucumber-message-upload-service/pull/1,1249
commitbit,10,https://github.com/cucumber/commitbit/pull/10,1249
cucumber-android,62,https://github.com/cucumber/cucumber-android/issues/62,1238
aruba,770,https://github.com/cucumber/aruba/issues/770,1220
aruba,518,https://github.com/cucumber/aruba/issues/518,1212
godog,365,https://github.com/cucumber/godog/issues/365,1189
docs,487,https://github.com/cucumber/docs/issues/487,1186
godog,375,https://github.com/cucumber/godog/issues/375,1181
common,1357,https://github.com/cucumber/common/issues/1357,1175
docs,67,https://github.com/cucumber/docs/issues/67,1174
docs,136,https://github.com/cucumber/docs/issues/136,1174
docs,434,https://github.com/cucumber/docs/issues/434,1174
godog,95,https://github.com/cucumber/godog/issues/95,1172
common,1290,https://github.com/cucumber/common/issues/1290,1160
common,1425,https://github.com/cucumber/common/issues/1425,1146
cucumber-json-schema,3,https://github.com/cucumber/cucumber-json-schema/issues/3,1130
cucumber-js,1644,https://github.com/cucumber/cucumber-js/issues/1644,1113
common,1462,https://github.com/cucumber/common/issues/1462,1112
docs,560,https://github.com/cucumber/docs/issues/560,1106
cucumber-rails,446,https://github.com/cucumber/cucumber-rails/issues/446,1106
cucumber-eclipse,6,https://github.com/cucumber/cucumber-eclipse/issues/6,1104
cucumber-eclipse,7,https://github.com/cucumber/cucumber-eclipse/issues/7,1104
cucumber-eclipse,12,https://github.com/cucumber/cucumber-eclipse/issues/12,1104
cucumber-eclipse,13,https://github.com/cucumber/cucumber-eclipse/issues/13,1104
cucumber-eclipse,14,https://github.com/cucumber/cucumber-eclipse/issues/14,1104
cucumber-eclipse,172,https://github.com/cucumber/cucumber-eclipse/issues/172,1104
cucumber-eclipse,238,https://github.com/cucumber/cucumber-eclipse/issues/238,1104
cucumber-eclipse,283,https://github.com/cucumber/cucumber-eclipse/issues/283,1104
docs,594,https://github.com/cucumber/docs/issues/594,1103
cucumber-js,1664,https://github.com/cucumber/cucumber-js/issues/1664,1097
