repo,issue,url,days since last activity
cucumber-cpp,190,https://github.com/cucumber/cucumber-cpp/issues/190,1912
docs,188,https://github.com/cucumber/docs/issues/188,1893
cucumber-cpp,177,https://github.com/cucumber/cucumber-cpp/issues/177,1773
docs,233,https://github.com/cucumber/docs/issues/233,1755
cucumber-cpp,212,https://github.com/cucumber/cucumber-cpp/issues/212,1703
aruba,500,https://github.com/cucumber/aruba/issues/500,1671
aruba,525,https://github.com/cucumber/aruba/issues/525,1671
aruba,538,https://github.com/cucumber/aruba/issues/538,1671
aruba,550,https://github.com/cucumber/aruba/issues/550,1671
aruba,564,https://github.com/cucumber/aruba/issues/564,1671
aruba,480,https://github.com/cucumber/aruba/issues/480,1666
godog,159,https://github.com/cucumber/godog/issues/159,1654
aruba,255,https://github.com/cucumber/aruba/issues/255,1626
cucumber-ruby-wire,16,https://github.com/cucumber/cucumber-ruby-wire/issues/16,1599
godog,173,https://github.com/cucumber/godog/issues/173,1584
cucumber-cpp,222,https://github.com/cucumber/cucumber-cpp/issues/222,1562
cucumber-ruby-wire,19,https://github.com/cucumber/cucumber-ruby-wire/issues/19,1561
godog,182,https://github.com/cucumber/godog/issues/182,1536
godog,185,https://github.com/cucumber/godog/issues/185,1507
godog,187,https://github.com/cucumber/godog/issues/187,1486
docs,230,https://github.com/cucumber/docs/issues/230,1445
common,686,https://github.com/cucumber/common/issues/686,1402
docs,401,https://github.com/cucumber/docs/issues/401,1401
cucumber-cpp,226,https://github.com/cucumber/cucumber-cpp/issues/226,1395
cucumber-android,32,https://github.com/cucumber/cucumber-android/issues/32,1381
docs,391,https://github.com/cucumber/docs/issues/391,1343
common,775,https://github.com/cucumber/common/issues/775,1335
aruba,685,https://github.com/cucumber/aruba/issues/685,1332
aruba,695,https://github.com/cucumber/aruba/issues/695,1330
common,789,https://github.com/cucumber/common/issues/789,1319
docs,424,https://github.com/cucumber/docs/issues/424,1309
aruba,705,https://github.com/cucumber/aruba/issues/705,1264
godog,128,https://github.com/cucumber/godog/issues/128,1261
cucumber-android,44,https://github.com/cucumber/cucumber-android/issues/44,1240
common,999,https://github.com/cucumber/common/issues/999,1200
cucumber-eclipse,406,https://github.com/cucumber/cucumber-eclipse/issues/406,1195
common,933,https://github.com/cucumber/common/issues/933,1186
common,897,https://github.com/cucumber/common/issues/897,1159
godog,58,https://github.com/cucumber/godog/issues/58,1158
godog,94,https://github.com/cucumber/godog/issues/94,1158
godog,154,https://github.com/cucumber/godog/issues/154,1158
godog,194,https://github.com/cucumber/godog/issues/194,1158
commitbit,6,https://github.com/cucumber/commitbit/issues/6,1156
godog,230,https://github.com/cucumber/godog/issues/230,1126
common,773,https://github.com/cucumber/common/issues/773,1107
godog,339,https://github.com/cucumber/godog/issues/339,1088
godog,124,https://github.com/cucumber/godog/issues/124,1078
docs,386,https://github.com/cucumber/docs/issues/386,1053
commitbit,7,https://github.com/cucumber/commitbit/pull/7,1052
commitbit,8,https://github.com/cucumber/commitbit/pull/8,1052
commitbit,9,https://github.com/cucumber/commitbit/pull/9,1052
aruba,740,https://github.com/cucumber/aruba/issues/740,1020
cucumber-android,59,https://github.com/cucumber/cucumber-android/issues/59,1011
git-subrepo,1,https://github.com/cucumber/git-subrepo/pull/1,994
docs,214,https://github.com/cucumber/docs/issues/214,994
docs,276,https://github.com/cucumber/docs/issues/276,994
docs,288,https://github.com/cucumber/docs/issues/288,994
docs,297,https://github.com/cucumber/docs/issues/297,994
cucumber-message-upload-service,1,https://github.com/cucumber/cucumber-message-upload-service/pull/1,994
commitbit,10,https://github.com/cucumber/commitbit/pull/10,994
aruba-getting-started,6,https://github.com/cucumber/aruba-getting-started/pull/6,994
cucumber-android,62,https://github.com/cucumber/cucumber-android/issues/62,983
aruba,770,https://github.com/cucumber/aruba/issues/770,965
aruba,518,https://github.com/cucumber/aruba/issues/518,957
godog,365,https://github.com/cucumber/godog/issues/365,934
docs,487,https://github.com/cucumber/docs/issues/487,931
cucumber-android,45,https://github.com/cucumber/cucumber-android/issues/45,927
godog,375,https://github.com/cucumber/godog/issues/375,926
commitbit,11,https://github.com/cucumber/commitbit/pull/11,926
common,1357,https://github.com/cucumber/common/issues/1357,920
docs,67,https://github.com/cucumber/docs/issues/67,919
docs,136,https://github.com/cucumber/docs/issues/136,919
docs,434,https://github.com/cucumber/docs/issues/434,919
cucumber-jvm,1834,https://github.com/cucumber/cucumber-jvm/issues/1834,919
godog,95,https://github.com/cucumber/godog/issues/95,917
common,1290,https://github.com/cucumber/common/issues/1290,905
common,1425,https://github.com/cucumber/common/issues/1425,891
common,1426,https://github.com/cucumber/common/issues/1426,891
cucumber-android,69,https://github.com/cucumber/cucumber-android/issues/69,871
cucumber-android,71,https://github.com/cucumber/cucumber-android/issues/71,869
cucumber-js,1644,https://github.com/cucumber/cucumber-js/issues/1644,858
common,1462,https://github.com/cucumber/common/issues/1462,857
docs,560,https://github.com/cucumber/docs/issues/560,851
cucumber-rails,438,https://github.com/cucumber/cucumber-rails/issues/438,851
cucumber-rails,446,https://github.com/cucumber/cucumber-rails/issues/446,851
cucumber-cpp,243,https://github.com/cucumber/cucumber-cpp/issues/243,850
cucumber-eclipse,6,https://github.com/cucumber/cucumber-eclipse/issues/6,849
cucumber-eclipse,7,https://github.com/cucumber/cucumber-eclipse/issues/7,849
cucumber-eclipse,12,https://github.com/cucumber/cucumber-eclipse/issues/12,849
cucumber-eclipse,13,https://github.com/cucumber/cucumber-eclipse/issues/13,849
cucumber-eclipse,14,https://github.com/cucumber/cucumber-eclipse/issues/14,849
cucumber-eclipse,172,https://github.com/cucumber/cucumber-eclipse/issues/172,849
cucumber-eclipse,238,https://github.com/cucumber/cucumber-eclipse/issues/238,849
cucumber-eclipse,283,https://github.com/cucumber/cucumber-eclipse/issues/283,849
docs,594,https://github.com/cucumber/docs/issues/594,848
cucumber-js,1664,https://github.com/cucumber/cucumber-js/issues/1664,842
common,1427,https://github.com/cucumber/common/issues/1427,841
common,1523,https://github.com/cucumber/common/issues/1523,841
common,1519,https://github.com/cucumber/common/issues/1519,837
aruba,600,https://github.com/cucumber/aruba/pull/600,835
aruba,716,https://github.com/cucumber/aruba/pull/716,835
aruba,746,https://github.com/cucumber/aruba/pull/746,835
aruba,806,https://github.com/cucumber/aruba/issues/806,834
build,18,https://github.com/cucumber/build/issues/18,833
