repo,issue,url,days since last activity
cucumber-cpp,190,https://github.com/cucumber/cucumber-cpp/issues/190,1881
docs,188,https://github.com/cucumber/docs/issues/188,1862
cucumber-lua,7,https://github.com/cucumber/cucumber-lua/issues/7,1780
cucumber-cpp,177,https://github.com/cucumber/cucumber-cpp/issues/177,1742
docs,233,https://github.com/cucumber/docs/issues/233,1724
cucumber-cpp,212,https://github.com/cucumber/cucumber-cpp/issues/212,1672
aruba,500,https://github.com/cucumber/aruba/issues/500,1640
aruba,525,https://github.com/cucumber/aruba/issues/525,1640
aruba,538,https://github.com/cucumber/aruba/issues/538,1640
aruba,550,https://github.com/cucumber/aruba/issues/550,1640
aruba,564,https://github.com/cucumber/aruba/issues/564,1640
aruba,480,https://github.com/cucumber/aruba/issues/480,1635
godog,159,https://github.com/cucumber/godog/issues/159,1623
aruba,255,https://github.com/cucumber/aruba/issues/255,1595
cucumber-ruby-wire,16,https://github.com/cucumber/cucumber-ruby-wire/issues/16,1568
godog,173,https://github.com/cucumber/godog/issues/173,1553
cucumber-cpp,222,https://github.com/cucumber/cucumber-cpp/issues/222,1531
cucumber-ruby-wire,19,https://github.com/cucumber/cucumber-ruby-wire/issues/19,1530
godog,182,https://github.com/cucumber/godog/issues/182,1505
godog,185,https://github.com/cucumber/godog/issues/185,1476
godog,187,https://github.com/cucumber/godog/issues/187,1455
docs,230,https://github.com/cucumber/docs/issues/230,1414
common,686,https://github.com/cucumber/common/issues/686,1371
docs,401,https://github.com/cucumber/docs/issues/401,1370
cucumber-cpp,226,https://github.com/cucumber/cucumber-cpp/issues/226,1364
cucumber-android,32,https://github.com/cucumber/cucumber-android/issues/32,1350
docs,391,https://github.com/cucumber/docs/issues/391,1312
common,775,https://github.com/cucumber/common/issues/775,1304
aruba,685,https://github.com/cucumber/aruba/issues/685,1301
aruba,695,https://github.com/cucumber/aruba/issues/695,1299
common,789,https://github.com/cucumber/common/issues/789,1288
docs,424,https://github.com/cucumber/docs/issues/424,1278
aruba,705,https://github.com/cucumber/aruba/issues/705,1233
godog,128,https://github.com/cucumber/godog/issues/128,1230
cucumber-android,44,https://github.com/cucumber/cucumber-android/issues/44,1209
common,999,https://github.com/cucumber/common/issues/999,1169
cucumber-eclipse,406,https://github.com/cucumber/cucumber-eclipse/issues/406,1164
common,933,https://github.com/cucumber/common/issues/933,1155
common,897,https://github.com/cucumber/common/issues/897,1128
godog,58,https://github.com/cucumber/godog/issues/58,1127
godog,94,https://github.com/cucumber/godog/issues/94,1127
godog,154,https://github.com/cucumber/godog/issues/154,1127
godog,194,https://github.com/cucumber/godog/issues/194,1127
commitbit,6,https://github.com/cucumber/commitbit/issues/6,1125
godog,230,https://github.com/cucumber/godog/issues/230,1095
common,773,https://github.com/cucumber/common/issues/773,1076
godog,339,https://github.com/cucumber/godog/issues/339,1057
godog,124,https://github.com/cucumber/godog/issues/124,1047
docs,386,https://github.com/cucumber/docs/issues/386,1022
commitbit,7,https://github.com/cucumber/commitbit/pull/7,1021
commitbit,8,https://github.com/cucumber/commitbit/pull/8,1021
commitbit,9,https://github.com/cucumber/commitbit/pull/9,1021
aruba,740,https://github.com/cucumber/aruba/issues/740,989
cucumber-android,59,https://github.com/cucumber/cucumber-android/issues/59,980
git-subrepo,1,https://github.com/cucumber/git-subrepo/pull/1,963
docs,214,https://github.com/cucumber/docs/issues/214,963
docs,276,https://github.com/cucumber/docs/issues/276,963
docs,288,https://github.com/cucumber/docs/issues/288,963
docs,297,https://github.com/cucumber/docs/issues/297,963
cucumber-message-upload-service,1,https://github.com/cucumber/cucumber-message-upload-service/pull/1,963
commitbit,10,https://github.com/cucumber/commitbit/pull/10,963
aruba-getting-started,6,https://github.com/cucumber/aruba-getting-started/pull/6,963
cucumber-android,62,https://github.com/cucumber/cucumber-android/issues/62,952
aruba,770,https://github.com/cucumber/aruba/issues/770,934
aruba,518,https://github.com/cucumber/aruba/issues/518,926
godog,365,https://github.com/cucumber/godog/issues/365,903
docs,487,https://github.com/cucumber/docs/issues/487,900
cucumber-android,45,https://github.com/cucumber/cucumber-android/issues/45,896
godog,375,https://github.com/cucumber/godog/issues/375,895
commitbit,11,https://github.com/cucumber/commitbit/pull/11,895
common,1357,https://github.com/cucumber/common/issues/1357,889
docs,67,https://github.com/cucumber/docs/issues/67,888
docs,136,https://github.com/cucumber/docs/issues/136,888
docs,434,https://github.com/cucumber/docs/issues/434,888
cucumber-jvm,1834,https://github.com/cucumber/cucumber-jvm/issues/1834,888
godog,95,https://github.com/cucumber/godog/issues/95,886
common,1290,https://github.com/cucumber/common/issues/1290,874
common,1425,https://github.com/cucumber/common/issues/1425,860
common,1426,https://github.com/cucumber/common/issues/1426,860
cucumber-android,69,https://github.com/cucumber/cucumber-android/issues/69,840
cucumber-android,71,https://github.com/cucumber/cucumber-android/issues/71,838
common,960,https://github.com/cucumber/common/issues/960,835
cucumber-js,1644,https://github.com/cucumber/cucumber-js/issues/1644,827
common,1462,https://github.com/cucumber/common/issues/1462,826
docs,560,https://github.com/cucumber/docs/issues/560,820
cucumber-rails,438,https://github.com/cucumber/cucumber-rails/issues/438,820
cucumber-rails,446,https://github.com/cucumber/cucumber-rails/issues/446,820
cucumber-cpp,243,https://github.com/cucumber/cucumber-cpp/issues/243,819
cucumber-eclipse,6,https://github.com/cucumber/cucumber-eclipse/issues/6,818
cucumber-eclipse,7,https://github.com/cucumber/cucumber-eclipse/issues/7,818
cucumber-eclipse,12,https://github.com/cucumber/cucumber-eclipse/issues/12,818
cucumber-eclipse,13,https://github.com/cucumber/cucumber-eclipse/issues/13,818
cucumber-eclipse,14,https://github.com/cucumber/cucumber-eclipse/issues/14,818
