repo,issue,url,days since last activity
cucumber-cpp,190,https://github.com/cucumber/cucumber-cpp/issues/190,1793
docs,188,https://github.com/cucumber/docs/issues/188,1774
cucumber-lua,7,https://github.com/cucumber/cucumber-lua/issues/7,1692
cucumber-cpp,177,https://github.com/cucumber/cucumber-cpp/issues/177,1654
docs,233,https://github.com/cucumber/docs/issues/233,1636
cucumber-cpp,212,https://github.com/cucumber/cucumber-cpp/issues/212,1584
aruba,500,https://github.com/cucumber/aruba/issues/500,1552
aruba,525,https://github.com/cucumber/aruba/issues/525,1552
aruba,538,https://github.com/cucumber/aruba/issues/538,1552
aruba,550,https://github.com/cucumber/aruba/issues/550,1552
aruba,564,https://github.com/cucumber/aruba/issues/564,1552
aruba,480,https://github.com/cucumber/aruba/issues/480,1547
godog,159,https://github.com/cucumber/godog/issues/159,1535
aruba,255,https://github.com/cucumber/aruba/issues/255,1507
cucumber-ruby-wire,16,https://github.com/cucumber/cucumber-ruby-wire/issues/16,1480
godog,173,https://github.com/cucumber/godog/issues/173,1465
cucumber-cpp,222,https://github.com/cucumber/cucumber-cpp/issues/222,1443
cucumber-ruby-wire,19,https://github.com/cucumber/cucumber-ruby-wire/issues/19,1442
godog,182,https://github.com/cucumber/godog/issues/182,1417
godog,185,https://github.com/cucumber/godog/issues/185,1388
godog,187,https://github.com/cucumber/godog/issues/187,1367
docs,230,https://github.com/cucumber/docs/issues/230,1326
common,686,https://github.com/cucumber/common/issues/686,1283
docs,401,https://github.com/cucumber/docs/issues/401,1282
cucumber-cpp,226,https://github.com/cucumber/cucumber-cpp/issues/226,1276
cucumber-android,32,https://github.com/cucumber/cucumber-android/issues/32,1262
docs,391,https://github.com/cucumber/docs/issues/391,1224
common,775,https://github.com/cucumber/common/issues/775,1216
aruba,685,https://github.com/cucumber/aruba/issues/685,1213
aruba,695,https://github.com/cucumber/aruba/issues/695,1211
common,789,https://github.com/cucumber/common/issues/789,1200
docs,424,https://github.com/cucumber/docs/issues/424,1190
aruba,705,https://github.com/cucumber/aruba/issues/705,1145
godog,128,https://github.com/cucumber/godog/issues/128,1142
cucumber-android,44,https://github.com/cucumber/cucumber-android/issues/44,1121
common,999,https://github.com/cucumber/common/issues/999,1081
cucumber-eclipse,406,https://github.com/cucumber/cucumber-eclipse/issues/406,1076
common,933,https://github.com/cucumber/common/issues/933,1067
common,897,https://github.com/cucumber/common/issues/897,1040
godog,58,https://github.com/cucumber/godog/issues/58,1039
godog,94,https://github.com/cucumber/godog/issues/94,1039
godog,154,https://github.com/cucumber/godog/issues/154,1039
godog,194,https://github.com/cucumber/godog/issues/194,1039
commitbit,6,https://github.com/cucumber/commitbit/issues/6,1037
godog,230,https://github.com/cucumber/godog/issues/230,1007
common,773,https://github.com/cucumber/common/issues/773,988
godog,339,https://github.com/cucumber/godog/issues/339,969
godog,124,https://github.com/cucumber/godog/issues/124,959
docs,386,https://github.com/cucumber/docs/issues/386,934
commitbit,7,https://github.com/cucumber/commitbit/pull/7,933
commitbit,8,https://github.com/cucumber/commitbit/pull/8,933
commitbit,9,https://github.com/cucumber/commitbit/pull/9,933
aruba,740,https://github.com/cucumber/aruba/issues/740,901
cucumber-android,59,https://github.com/cucumber/cucumber-android/issues/59,892
git-subrepo,1,https://github.com/cucumber/git-subrepo/pull/1,875
docs,214,https://github.com/cucumber/docs/issues/214,875
docs,276,https://github.com/cucumber/docs/issues/276,875
docs,288,https://github.com/cucumber/docs/issues/288,875
docs,297,https://github.com/cucumber/docs/issues/297,875
cucumber-message-upload-service,1,https://github.com/cucumber/cucumber-message-upload-service/pull/1,875
commitbit,10,https://github.com/cucumber/commitbit/pull/10,875
aruba-getting-started,6,https://github.com/cucumber/aruba-getting-started/pull/6,875
cucumber-android,62,https://github.com/cucumber/cucumber-android/issues/62,864
aruba,770,https://github.com/cucumber/aruba/issues/770,846
aruba,518,https://github.com/cucumber/aruba/issues/518,838
godog,365,https://github.com/cucumber/godog/issues/365,815
docs,487,https://github.com/cucumber/docs/issues/487,812
cucumber-android,45,https://github.com/cucumber/cucumber-android/issues/45,808
godog,375,https://github.com/cucumber/godog/issues/375,807
commitbit,11,https://github.com/cucumber/commitbit/pull/11,807
common,1357,https://github.com/cucumber/common/issues/1357,801
docs,67,https://github.com/cucumber/docs/issues/67,800
docs,136,https://github.com/cucumber/docs/issues/136,800
docs,434,https://github.com/cucumber/docs/issues/434,800
cucumber-jvm,1834,https://github.com/cucumber/cucumber-jvm/issues/1834,800
godog,95,https://github.com/cucumber/godog/issues/95,798
common,1290,https://github.com/cucumber/common/issues/1290,786
common,1425,https://github.com/cucumber/common/issues/1425,772
common,1426,https://github.com/cucumber/common/issues/1426,772
cucumber-android,69,https://github.com/cucumber/cucumber-android/issues/69,752
cucumber-android,71,https://github.com/cucumber/cucumber-android/issues/71,750
common,960,https://github.com/cucumber/common/issues/960,747
cucumber-js,1644,https://github.com/cucumber/cucumber-js/issues/1644,739
common,1462,https://github.com/cucumber/common/issues/1462,738
docs,560,https://github.com/cucumber/docs/issues/560,732
cucumber-rails,438,https://github.com/cucumber/cucumber-rails/issues/438,732
cucumber-rails,446,https://github.com/cucumber/cucumber-rails/issues/446,732
cucumber-cpp,243,https://github.com/cucumber/cucumber-cpp/issues/243,731
cucumber-eclipse,6,https://github.com/cucumber/cucumber-eclipse/issues/6,730
cucumber-eclipse,7,https://github.com/cucumber/cucumber-eclipse/issues/7,730
cucumber-eclipse,12,https://github.com/cucumber/cucumber-eclipse/issues/12,730
cucumber-eclipse,13,https://github.com/cucumber/cucumber-eclipse/issues/13,730
cucumber-eclipse,14,https://github.com/cucumber/cucumber-eclipse/issues/14,730
cucumber-eclipse,172,https://github.com/cucumber/cucumber-eclipse/issues/172,730
cucumber-eclipse,238,https://github.com/cucumber/cucumber-eclipse/issues/238,730
cucumber-eclipse,283,https://github.com/cucumber/cucumber-eclipse/issues/283,730
docs,594,https://github.com/cucumber/docs/issues/594,729
cucumber-js,1664,https://github.com/cucumber/cucumber-js/issues/1664,723
common,1427,https://github.com/cucumber/common/issues/1427,722
common,1523,https://github.com/cucumber/common/issues/1523,722
common,1519,https://github.com/cucumber/common/issues/1519,718
aruba,600,https://github.com/cucumber/aruba/pull/600,716
aruba,716,https://github.com/cucumber/aruba/pull/716,716
aruba,746,https://github.com/cucumber/aruba/pull/746,716
aruba,806,https://github.com/cucumber/aruba/issues/806,715
build,18,https://github.com/cucumber/build/issues/18,714
cucumber.ml,34,https://github.com/cucumber/cucumber.ml/pull/34,707
cucumber-android,33,https://github.com/cucumber/cucumber-android/pull/33,707
godog,291,https://github.com/cucumber/godog/issues/291,701
cucumber-android,46,https://github.com/cucumber/cucumber-android/issues/46,699
docs,627,https://github.com/cucumber/docs/issues/627,691
godog,394,https://github.com/cucumber/godog/issues/394,687
cucumber-eclipse-update-site,4,https://github.com/cucumber/cucumber-eclipse-update-site/issues/4,684
docs,628,https://github.com/cucumber/docs/issues/628,683
common,1614,https://github.com/cucumber/common/issues/1614,681
aruba,817,https://github.com/cucumber/aruba/pull/817,679
aruba,816,https://github.com/cucumber/aruba/pull/816,678
aruba,254,https://github.com/cucumber/aruba/issues/254,677
common,1602,https://github.com/cucumber/common/issues/1602,669
common,714,https://github.com/cucumber/common/issues/714,668
docs,642,https://github.com/cucumber/docs/issues/642,666
common,568,https://github.com/cucumber/common/issues/568,665
cucumber-cpp,163,https://github.com/cucumber/cucumber-cpp/issues/163,651
cucumber-ruby-wire,1,https://github.com/cucumber/cucumber-ruby-wire/issues/1,648
common,1664,https://github.com/cucumber/common/issues/1664,648
godog,410,https://github.com/cucumber/godog/issues/410,640
cucumber-android,83,https://github.com/cucumber/cucumber-android/issues/83,640
aruba,391,https://github.com/cucumber/aruba/issues/391,635
aruba,395,https://github.com/cucumber/aruba/issues/395,635
aruba,402,https://github.com/cucumber/aruba/issues/402,635
aruba,420,https://github.com/cucumber/aruba/issues/420,635
aruba,432,https://github.com/cucumber/aruba/issues/432,635
aruba,484,https://github.com/cucumber/aruba/issues/484,635
aruba,521,https://github.com/cucumber/aruba/issues/521,635
aruba,545,https://github.com/cucumber/aruba/issues/545,635
aruba,549,https://github.com/cucumber/aruba/issues/549,635
aruba,667,https://github.com/cucumber/aruba/issues/667,635
aruba,694,https://github.com/cucumber/aruba/issues/694,635
aruba,713,https://github.com/cucumber/aruba/issues/713,635
godog,267,https://github.com/cucumber/godog/issues/267,624
common,1685,https://github.com/cucumber/common/issues/1685,624
godog,395,https://github.com/cucumber/godog/issues/395,620
common,1306,https://github.com/cucumber/common/issues/1306,612
aruba,789,https://github.com/cucumber/aruba/pull/789,607
godog,389,https://github.com/cucumber/godog/issues/389,606
action-create-github-release,1,https://github.com/cucumber/action-create-github-release/issues/1,597
cucumber-eclipse,324,https://github.com/cucumber/cucumber-eclipse/issues/324,591
cucumber-eclipse,342,https://github.com/cucumber/cucumber-eclipse/issues/342,591
cucumber-eclipse,400,https://github.com/cucumber/cucumber-eclipse/issues/400,591
cucumber-eclipse,402,https://github.com/cucumber/cucumber-eclipse/issues/402,591
cucumber-eclipse,403,https://github.com/cucumber/cucumber-eclipse/issues/403,591
cucumber-eclipse,407,https://github.com/cucumber/cucumber-eclipse/issues/407,591
cucumber-eclipse,411,https://github.com/cucumber/cucumber-eclipse/pull/411,591
cucumber-eclipse,418,https://github.com/cucumber/cucumber-eclipse/issues/418,591
cucumber-eclipse,425,https://github.com/cucumber/cucumber-eclipse/issues/425,591
cucumber-eclipse,434,https://github.com/cucumber/cucumber-eclipse/issues/434,591
cucumber-eclipse,436,https://github.com/cucumber/cucumber-eclipse/issues/436,591
godog,376,https://github.com/cucumber/godog/issues/376,590
cucumber-eclipse,442,https://github.com/cucumber/cucumber-eclipse/issues/442,589
cucumber-cpp,199,https://github.com/cucumber/cucumber-cpp/issues/199,588
cucumber-cpp,219,https://github.com/cucumber/cucumber-cpp/issues/219,588
cucumber-cpp,246,https://github.com/cucumber/cucumber-cpp/issues/246,588
cucumber-jvm-scala,217,https://github.com/cucumber/cucumber-jvm-scala/issues/217,584
action-create-github-release,3,https://github.com/cucumber/action-create-github-release/issues/3,584
action-publish-rubygem,2,https://github.com/cucumber/action-publish-rubygem/issues/2,583
action-create-github-release,6,https://github.com/cucumber/action-create-github-release/pull/6,582
action-get-versions,2,https://github.com/cucumber/action-get-versions/issues/2,581
common,1138,https://github.com/cucumber/common/issues/1138,578
cucumber-expressions,17,https://github.com/cucumber/cucumber-expressions/issues/17,577
cucumber-cpp,198,https://github.com/cucumber/cucumber-cpp/pull/198,574
aruba,678,https://github.com/cucumber/aruba/issues/678,573
godog,324,https://github.com/cucumber/godog/issues/324,569
cucumber-js,1813,https://github.com/cucumber/cucumber-js/issues/1813,567
cucumber-eclipse,431,https://github.com/cucumber/cucumber-eclipse/issues/431,560
tag-expressions,18,https://github.com/cucumber/tag-expressions/issues/18,557
tag-expressions,20,https://github.com/cucumber/tag-expressions/issues/20,557
github-settings,2,https://github.com/cucumber/github-settings/issues/2,554
cucumber-expressions,32,https://github.com/cucumber/cucumber-expressions/pull/32,554
