repo,issue,url,days since last activity
cucumber-lua,3,https://github.com/cucumber/cucumber-lua/pull/3,1679
cucumber-cpp,190,https://github.com/cucumber/cucumber-cpp/issues/190,1662
docs,188,https://github.com/cucumber/docs/issues/188,1643
cucumber-lua,7,https://github.com/cucumber/cucumber-lua/issues/7,1561
cucumber-cpp,177,https://github.com/cucumber/cucumber-cpp/issues/177,1523
cucumber-lua,13,https://github.com/cucumber/cucumber-lua/pull/13,1514
docs,233,https://github.com/cucumber/docs/issues/233,1505
cucumber-cpp,212,https://github.com/cucumber/cucumber-cpp/issues/212,1453
aruba,500,https://github.com/cucumber/aruba/issues/500,1421
aruba,525,https://github.com/cucumber/aruba/issues/525,1421
aruba,538,https://github.com/cucumber/aruba/issues/538,1421
aruba,550,https://github.com/cucumber/aruba/issues/550,1421
aruba,564,https://github.com/cucumber/aruba/issues/564,1421
aruba,480,https://github.com/cucumber/aruba/issues/480,1416
godog,159,https://github.com/cucumber/godog/issues/159,1404
aruba,255,https://github.com/cucumber/aruba/issues/255,1376
cucumber-ruby-wire,16,https://github.com/cucumber/cucumber-ruby-wire/issues/16,1349
godog,173,https://github.com/cucumber/godog/issues/173,1334
cucumber-cpp,220,https://github.com/cucumber/cucumber-cpp/issues/220,1331
cucumber-cpp,222,https://github.com/cucumber/cucumber-cpp/issues/222,1312
cucumber-ruby-wire,19,https://github.com/cucumber/cucumber-ruby-wire/issues/19,1311
godog,182,https://github.com/cucumber/godog/issues/182,1286
godog,185,https://github.com/cucumber/godog/issues/185,1257
godog,187,https://github.com/cucumber/godog/issues/187,1236
docs,230,https://github.com/cucumber/docs/issues/230,1195
common,686,https://github.com/cucumber/common/issues/686,1152
docs,401,https://github.com/cucumber/docs/issues/401,1151
cucumber-cpp,226,https://github.com/cucumber/cucumber-cpp/issues/226,1145
cucumber-android,32,https://github.com/cucumber/cucumber-android/issues/32,1131
docs,391,https://github.com/cucumber/docs/issues/391,1093
common,775,https://github.com/cucumber/common/issues/775,1085
aruba,685,https://github.com/cucumber/aruba/issues/685,1082
aruba,695,https://github.com/cucumber/aruba/issues/695,1080
common,789,https://github.com/cucumber/common/issues/789,1069
docs,424,https://github.com/cucumber/docs/issues/424,1059
aruba,705,https://github.com/cucumber/aruba/issues/705,1014
godog,128,https://github.com/cucumber/godog/issues/128,1011
cucumber-android,44,https://github.com/cucumber/cucumber-android/issues/44,990
common,999,https://github.com/cucumber/common/issues/999,950
cucumber-eclipse,406,https://github.com/cucumber/cucumber-eclipse/issues/406,945
common,933,https://github.com/cucumber/common/issues/933,936
common,897,https://github.com/cucumber/common/issues/897,909
godog,58,https://github.com/cucumber/godog/issues/58,908
godog,94,https://github.com/cucumber/godog/issues/94,908
godog,154,https://github.com/cucumber/godog/issues/154,908
godog,194,https://github.com/cucumber/godog/issues/194,908
commitbit,6,https://github.com/cucumber/commitbit/issues/6,906
godog,230,https://github.com/cucumber/godog/issues/230,876
todo-react-typescript-subsecond,2,https://github.com/cucumber/todo-react-typescript-subsecond/pull/2,869
common,773,https://github.com/cucumber/common/issues/773,857
godog,339,https://github.com/cucumber/godog/issues/339,838
cucumber-lua,14,https://github.com/cucumber/cucumber-lua/pull/14,832
godog,124,https://github.com/cucumber/godog/issues/124,828
cucumber-lua,8,https://github.com/cucumber/cucumber-lua/pull/8,809
todo-react-typescript-subsecond,4,https://github.com/cucumber/todo-react-typescript-subsecond/pull/4,803
docs,386,https://github.com/cucumber/docs/issues/386,803
cucumber-lua,15,https://github.com/cucumber/cucumber-lua/pull/15,802
commitbit,7,https://github.com/cucumber/commitbit/pull/7,802
commitbit,8,https://github.com/cucumber/commitbit/pull/8,802
commitbit,9,https://github.com/cucumber/commitbit/pull/9,802
aruba,740,https://github.com/cucumber/aruba/issues/740,770
cucumber-android,59,https://github.com/cucumber/cucumber-android/issues/59,761
todo-react-typescript-subsecond,5,https://github.com/cucumber/todo-react-typescript-subsecond/pull/5,744
slack-invite-automation,4,https://github.com/cucumber/slack-invite-automation/pull/4,744
git-subrepo,1,https://github.com/cucumber/git-subrepo/pull/1,744
docs,214,https://github.com/cucumber/docs/issues/214,744
docs,276,https://github.com/cucumber/docs/issues/276,744
docs,288,https://github.com/cucumber/docs/issues/288,744
docs,297,https://github.com/cucumber/docs/issues/297,744
cucumber-tcl-wire,3,https://github.com/cucumber/cucumber-tcl-wire/pull/3,744
cucumber-message-upload-service,1,https://github.com/cucumber/cucumber-message-upload-service/pull/1,744
cucumber-lua,16,https://github.com/cucumber/cucumber-lua/pull/16,744
commitbit,10,https://github.com/cucumber/commitbit/pull/10,744
aruba-getting-started,6,https://github.com/cucumber/aruba-getting-started/pull/6,744
cucumber-jvm,1921,https://github.com/cucumber/cucumber-jvm/issues/1921,738
cucumber-android,62,https://github.com/cucumber/cucumber-android/issues/62,733
aruba,770,https://github.com/cucumber/aruba/issues/770,715
aruba,518,https://github.com/cucumber/aruba/issues/518,707
godog,365,https://github.com/cucumber/godog/issues/365,684
cucumber-jvm,2054,https://github.com/cucumber/cucumber-jvm/issues/2054,684
cucumber-jvm,2216,https://github.com/cucumber/cucumber-jvm/issues/2216,684
docs,487,https://github.com/cucumber/docs/issues/487,681
cucumber-jvm,2215,https://github.com/cucumber/cucumber-jvm/issues/2215,677
cucumber-android,45,https://github.com/cucumber/cucumber-android/issues/45,677
godog,375,https://github.com/cucumber/godog/issues/375,676
commitbit,11,https://github.com/cucumber/commitbit/pull/11,676
common,1357,https://github.com/cucumber/common/issues/1357,670
docs,67,https://github.com/cucumber/docs/issues/67,669
docs,136,https://github.com/cucumber/docs/issues/136,669
docs,434,https://github.com/cucumber/docs/issues/434,669
cucumber-ruby,1288,https://github.com/cucumber/cucumber-ruby/issues/1288,669
cucumber-jvm,1834,https://github.com/cucumber/cucumber-jvm/issues/1834,669
godog,95,https://github.com/cucumber/godog/issues/95,667
common,1290,https://github.com/cucumber/common/issues/1290,655
common,1425,https://github.com/cucumber/common/issues/1425,641
common,1426,https://github.com/cucumber/common/issues/1426,641
cucumber-ruby,1513,https://github.com/cucumber/cucumber-ruby/issues/1513,621
cucumber-android,69,https://github.com/cucumber/cucumber-android/issues/69,621
cucumber-android,71,https://github.com/cucumber/cucumber-android/issues/71,619
common,960,https://github.com/cucumber/common/issues/960,616
cucumber-ruby,1522,https://github.com/cucumber/cucumber-ruby/issues/1522,611
cucumber-ruby,1526,https://github.com/cucumber/cucumber-ruby/issues/1526,608
cucumber-js,1644,https://github.com/cucumber/cucumber-js/issues/1644,608
common,1462,https://github.com/cucumber/common/issues/1462,607
docs,560,https://github.com/cucumber/docs/issues/560,601
cucumber-rails,438,https://github.com/cucumber/cucumber-rails/issues/438,601
cucumber-rails,446,https://github.com/cucumber/cucumber-rails/issues/446,601
cucumber-cpp,243,https://github.com/cucumber/cucumber-cpp/issues/243,600
cucumber-eclipse,6,https://github.com/cucumber/cucumber-eclipse/issues/6,599
cucumber-eclipse,7,https://github.com/cucumber/cucumber-eclipse/issues/7,599
cucumber-eclipse,12,https://github.com/cucumber/cucumber-eclipse/issues/12,599
cucumber-eclipse,13,https://github.com/cucumber/cucumber-eclipse/issues/13,599
cucumber-eclipse,14,https://github.com/cucumber/cucumber-eclipse/issues/14,599
cucumber-eclipse,172,https://github.com/cucumber/cucumber-eclipse/issues/172,599
cucumber-eclipse,238,https://github.com/cucumber/cucumber-eclipse/issues/238,599
cucumber-eclipse,283,https://github.com/cucumber/cucumber-eclipse/issues/283,599
docs,594,https://github.com/cucumber/docs/issues/594,598
todo-react-typescript-subsecond,6,https://github.com/cucumber/todo-react-typescript-subsecond/pull/6,597
cucumber-js,1664,https://github.com/cucumber/cucumber-js/issues/1664,592
common,1427,https://github.com/cucumber/common/issues/1427,591
common,1523,https://github.com/cucumber/common/issues/1523,591
common,1519,https://github.com/cucumber/common/issues/1519,587
aruba,600,https://github.com/cucumber/aruba/pull/600,585
aruba,716,https://github.com/cucumber/aruba/pull/716,585
aruba,746,https://github.com/cucumber/aruba/pull/746,585
aruba,806,https://github.com/cucumber/aruba/issues/806,584
build,18,https://github.com/cucumber/build/issues/18,583
cucumber-ruby,1541,https://github.com/cucumber/cucumber-ruby/issues/1541,578
cucumber.ml,34,https://github.com/cucumber/cucumber.ml/pull/34,576
cucumber-android,33,https://github.com/cucumber/cucumber-android/pull/33,576
cucumber-android,61,https://github.com/cucumber/cucumber-android/pull/61,576
godog,291,https://github.com/cucumber/godog/issues/291,570
cucumber-ruby,1547,https://github.com/cucumber/cucumber-ruby/issues/1547,569
