repo,issue,url,days since last activity
cucumber-lua,3,https://github.com/cucumber/cucumber-lua/pull/3,1656
cucumber-cpp,190,https://github.com/cucumber/cucumber-cpp/issues/190,1639
docs,188,https://github.com/cucumber/docs/issues/188,1620
cucumber-lua,7,https://github.com/cucumber/cucumber-lua/issues/7,1538
cucumber-cpp,177,https://github.com/cucumber/cucumber-cpp/issues/177,1500
cucumber-lua,13,https://github.com/cucumber/cucumber-lua/pull/13,1491
docs,233,https://github.com/cucumber/docs/issues/233,1482
cucumber-cpp,212,https://github.com/cucumber/cucumber-cpp/issues/212,1430
aruba,500,https://github.com/cucumber/aruba/issues/500,1398
aruba,525,https://github.com/cucumber/aruba/issues/525,1398
aruba,538,https://github.com/cucumber/aruba/issues/538,1398
aruba,550,https://github.com/cucumber/aruba/issues/550,1398
aruba,564,https://github.com/cucumber/aruba/issues/564,1398
aruba,480,https://github.com/cucumber/aruba/issues/480,1393
godog,159,https://github.com/cucumber/godog/issues/159,1381
aruba,255,https://github.com/cucumber/aruba/issues/255,1353
cucumber-ruby-wire,16,https://github.com/cucumber/cucumber-ruby-wire/issues/16,1326
godog,173,https://github.com/cucumber/godog/issues/173,1311
cucumber-cpp,220,https://github.com/cucumber/cucumber-cpp/issues/220,1308
cucumber-cpp,222,https://github.com/cucumber/cucumber-cpp/issues/222,1289
cucumber-ruby-wire,19,https://github.com/cucumber/cucumber-ruby-wire/issues/19,1288
godog,182,https://github.com/cucumber/godog/issues/182,1263
godog,185,https://github.com/cucumber/godog/issues/185,1234
godog,187,https://github.com/cucumber/godog/issues/187,1213
docs,230,https://github.com/cucumber/docs/issues/230,1172
repo-template,4,https://github.com/cucumber/repo-template/issues/4,1130
common,686,https://github.com/cucumber/common/issues/686,1129
docs,401,https://github.com/cucumber/docs/issues/401,1128
repo-template,5,https://github.com/cucumber/repo-template/issues/5,1123
cucumber-cpp,226,https://github.com/cucumber/cucumber-cpp/issues/226,1122
cucumber-android,32,https://github.com/cucumber/cucumber-android/issues/32,1108
docs,391,https://github.com/cucumber/docs/issues/391,1070
common,775,https://github.com/cucumber/common/issues/775,1062
aruba,685,https://github.com/cucumber/aruba/issues/685,1059
aruba,695,https://github.com/cucumber/aruba/issues/695,1057
common,789,https://github.com/cucumber/common/issues/789,1046
docs,424,https://github.com/cucumber/docs/issues/424,1036
aruba,705,https://github.com/cucumber/aruba/issues/705,991
godog,128,https://github.com/cucumber/godog/issues/128,988
cucumber-android,44,https://github.com/cucumber/cucumber-android/issues/44,967
common,999,https://github.com/cucumber/common/issues/999,927
cucumber-eclipse,406,https://github.com/cucumber/cucumber-eclipse/issues/406,922
common,933,https://github.com/cucumber/common/issues/933,913
common,897,https://github.com/cucumber/common/issues/897,886
godog,58,https://github.com/cucumber/godog/issues/58,885
godog,94,https://github.com/cucumber/godog/issues/94,885
godog,154,https://github.com/cucumber/godog/issues/154,885
godog,194,https://github.com/cucumber/godog/issues/194,885
commitbit,6,https://github.com/cucumber/commitbit/issues/6,883
godog,230,https://github.com/cucumber/godog/issues/230,853
todo-react-typescript-subsecond,2,https://github.com/cucumber/todo-react-typescript-subsecond/pull/2,846
common,773,https://github.com/cucumber/common/issues/773,834
godog,339,https://github.com/cucumber/godog/issues/339,815
cucumber-lua,14,https://github.com/cucumber/cucumber-lua/pull/14,809
godog,124,https://github.com/cucumber/godog/issues/124,805
cucumber-lua,8,https://github.com/cucumber/cucumber-lua/pull/8,786
todo-react-typescript-subsecond,4,https://github.com/cucumber/todo-react-typescript-subsecond/pull/4,780
docs,386,https://github.com/cucumber/docs/issues/386,780
cucumber-lua,15,https://github.com/cucumber/cucumber-lua/pull/15,779
commitbit,7,https://github.com/cucumber/commitbit/pull/7,779
commitbit,8,https://github.com/cucumber/commitbit/pull/8,779
commitbit,9,https://github.com/cucumber/commitbit/pull/9,779
aruba,740,https://github.com/cucumber/aruba/issues/740,747
cucumber-android,59,https://github.com/cucumber/cucumber-android/issues/59,738
todo-react-typescript-subsecond,5,https://github.com/cucumber/todo-react-typescript-subsecond/pull/5,721
slack-invite-automation,4,https://github.com/cucumber/slack-invite-automation/pull/4,721
repo-template,6,https://github.com/cucumber/repo-template/pull/6,721
git-subrepo,1,https://github.com/cucumber/git-subrepo/pull/1,721
docs,214,https://github.com/cucumber/docs/issues/214,721
docs,276,https://github.com/cucumber/docs/issues/276,721
docs,288,https://github.com/cucumber/docs/issues/288,721
docs,297,https://github.com/cucumber/docs/issues/297,721
cucumber-tcl-wire,3,https://github.com/cucumber/cucumber-tcl-wire/pull/3,721
cucumber-message-upload-service,1,https://github.com/cucumber/cucumber-message-upload-service/pull/1,721
cucumber-lua,16,https://github.com/cucumber/cucumber-lua/pull/16,721
commitbit,10,https://github.com/cucumber/commitbit/pull/10,721
coffee-machine,1,https://github.com/cucumber/coffee-machine/pull/1,721
aruba-getting-started,6,https://github.com/cucumber/aruba-getting-started/pull/6,721
cucumber-jvm,1921,https://github.com/cucumber/cucumber-jvm/issues/1921,715
cucumber-android,62,https://github.com/cucumber/cucumber-android/issues/62,710
aruba,770,https://github.com/cucumber/aruba/issues/770,692
aruba,518,https://github.com/cucumber/aruba/issues/518,684
godog,365,https://github.com/cucumber/godog/issues/365,661
cucumber-jvm,2054,https://github.com/cucumber/cucumber-jvm/issues/2054,661
cucumber-jvm,2216,https://github.com/cucumber/cucumber-jvm/issues/2216,661
docs,487,https://github.com/cucumber/docs/issues/487,658
cucumber-jvm,2215,https://github.com/cucumber/cucumber-jvm/issues/2215,654
cucumber-android,45,https://github.com/cucumber/cucumber-android/issues/45,654
godog,375,https://github.com/cucumber/godog/issues/375,653
commitbit,11,https://github.com/cucumber/commitbit/pull/11,653
common,1357,https://github.com/cucumber/common/issues/1357,647
docs,67,https://github.com/cucumber/docs/issues/67,646
docs,136,https://github.com/cucumber/docs/issues/136,646
docs,434,https://github.com/cucumber/docs/issues/434,646
cucumber-ruby,1288,https://github.com/cucumber/cucumber-ruby/issues/1288,646
cucumber-jvm,1834,https://github.com/cucumber/cucumber-jvm/issues/1834,646
godog,95,https://github.com/cucumber/godog/issues/95,644
common,1290,https://github.com/cucumber/common/issues/1290,632
common,1425,https://github.com/cucumber/common/issues/1425,618
common,1426,https://github.com/cucumber/common/issues/1426,618
cucumber-ruby,1513,https://github.com/cucumber/cucumber-ruby/issues/1513,598
cucumber-android,69,https://github.com/cucumber/cucumber-android/issues/69,598
cucumber-android,71,https://github.com/cucumber/cucumber-android/issues/71,596
common,960,https://github.com/cucumber/common/issues/960,593
cucumber-ruby,1522,https://github.com/cucumber/cucumber-ruby/issues/1522,588
cucumber-ruby,1526,https://github.com/cucumber/cucumber-ruby/issues/1526,585
cucumber-js,1644,https://github.com/cucumber/cucumber-js/issues/1644,585
common,1462,https://github.com/cucumber/common/issues/1462,584
docs,560,https://github.com/cucumber/docs/issues/560,578
cucumber-rails,438,https://github.com/cucumber/cucumber-rails/issues/438,578
cucumber-rails,446,https://github.com/cucumber/cucumber-rails/issues/446,578
cucumber-cpp,243,https://github.com/cucumber/cucumber-cpp/issues/243,577
cucumber-eclipse,6,https://github.com/cucumber/cucumber-eclipse/issues/6,576
cucumber-eclipse,7,https://github.com/cucumber/cucumber-eclipse/issues/7,576
cucumber-eclipse,12,https://github.com/cucumber/cucumber-eclipse/issues/12,576
cucumber-eclipse,13,https://github.com/cucumber/cucumber-eclipse/issues/13,576
cucumber-eclipse,14,https://github.com/cucumber/cucumber-eclipse/issues/14,576
cucumber-eclipse,172,https://github.com/cucumber/cucumber-eclipse/issues/172,576
cucumber-eclipse,238,https://github.com/cucumber/cucumber-eclipse/issues/238,576
cucumber-eclipse,283,https://github.com/cucumber/cucumber-eclipse/issues/283,576
docs,594,https://github.com/cucumber/docs/issues/594,575
todo-react-typescript-subsecond,6,https://github.com/cucumber/todo-react-typescript-subsecond/pull/6,574
cucumber-js,1664,https://github.com/cucumber/cucumber-js/issues/1664,569
common,1427,https://github.com/cucumber/common/issues/1427,568
common,1523,https://github.com/cucumber/common/issues/1523,568
common,1519,https://github.com/cucumber/common/issues/1519,564
aruba,600,https://github.com/cucumber/aruba/pull/600,562
aruba,716,https://github.com/cucumber/aruba/pull/716,562
aruba,746,https://github.com/cucumber/aruba/pull/746,562
aruba,806,https://github.com/cucumber/aruba/issues/806,561
build,18,https://github.com/cucumber/build/issues/18,560
cucumber-ruby,1541,https://github.com/cucumber/cucumber-ruby/issues/1541,555
cucumber.ml,34,https://github.com/cucumber/cucumber.ml/pull/34,553
cucumber.ml,35,https://github.com/cucumber/cucumber.ml/pull/35,553
