repo,issue,url,days since last activity
docs,188,https://github.com/cucumber/docs/issues/188,2302
docs,233,https://github.com/cucumber/docs/issues/233,2164
aruba,500,https://github.com/cucumber/aruba/issues/500,2080
aruba,525,https://github.com/cucumber/aruba/issues/525,2080
aruba,538,https://github.com/cucumber/aruba/issues/538,2080
aruba,550,https://github.com/cucumber/aruba/issues/550,2080
aruba,564,https://github.com/cucumber/aruba/issues/564,2080
aruba,480,https://github.com/cucumber/aruba/issues/480,2075
godog,159,https://github.com/cucumber/godog/issues/159,2063
aruba,255,https://github.com/cucumber/aruba/issues/255,2035
cucumber-ruby-wire,16,https://github.com/cucumber/cucumber-ruby-wire/issues/16,2008
godog,173,https://github.com/cucumber/godog/issues/173,1993
godog,182,https://github.com/cucumber/godog/issues/182,1945
godog,185,https://github.com/cucumber/godog/issues/185,1916
godog,187,https://github.com/cucumber/godog/issues/187,1895
docs,230,https://github.com/cucumber/docs/issues/230,1854
common,686,https://github.com/cucumber/common/issues/686,1811
docs,401,https://github.com/cucumber/docs/issues/401,1810
cucumber-android,32,https://github.com/cucumber/cucumber-android/issues/32,1790
docs,391,https://github.com/cucumber/docs/issues/391,1752
common,775,https://github.com/cucumber/common/issues/775,1744
aruba,685,https://github.com/cucumber/aruba/issues/685,1741
aruba,695,https://github.com/cucumber/aruba/issues/695,1739
common,789,https://github.com/cucumber/common/issues/789,1728
docs,424,https://github.com/cucumber/docs/issues/424,1718
aruba,705,https://github.com/cucumber/aruba/issues/705,1673
godog,128,https://github.com/cucumber/godog/issues/128,1670
cucumber-eclipse,406,https://github.com/cucumber/cucumber-eclipse/issues/406,1604
godog,58,https://github.com/cucumber/godog/issues/58,1567
godog,94,https://github.com/cucumber/godog/issues/94,1567
godog,154,https://github.com/cucumber/godog/issues/154,1567
godog,194,https://github.com/cucumber/godog/issues/194,1567
commitbit,6,https://github.com/cucumber/commitbit/issues/6,1565
godog,230,https://github.com/cucumber/godog/issues/230,1535
common,773,https://github.com/cucumber/common/issues/773,1516
docs,386,https://github.com/cucumber/docs/issues/386,1462
commitbit,7,https://github.com/cucumber/commitbit/pull/7,1461
commitbit,8,https://github.com/cucumber/commitbit/pull/8,1461
commitbit,9,https://github.com/cucumber/commitbit/pull/9,1461
aruba,740,https://github.com/cucumber/aruba/issues/740,1429
cucumber-android,59,https://github.com/cucumber/cucumber-android/issues/59,1420
git-subrepo,1,https://github.com/cucumber/git-subrepo/pull/1,1403
docs,214,https://github.com/cucumber/docs/issues/214,1403
docs,288,https://github.com/cucumber/docs/issues/288,1403
docs,297,https://github.com/cucumber/docs/issues/297,1403
cucumber-message-upload-service,1,https://github.com/cucumber/cucumber-message-upload-service/pull/1,1403
commitbit,10,https://github.com/cucumber/commitbit/pull/10,1403
cucumber-android,62,https://github.com/cucumber/cucumber-android/issues/62,1392
aruba,770,https://github.com/cucumber/aruba/issues/770,1374
aruba,518,https://github.com/cucumber/aruba/issues/518,1366
godog,365,https://github.com/cucumber/godog/issues/365,1343
docs,487,https://github.com/cucumber/docs/issues/487,1340
godog,375,https://github.com/cucumber/godog/issues/375,1335
docs,67,https://github.com/cucumber/docs/issues/67,1328
docs,136,https://github.com/cucumber/docs/issues/136,1328
docs,434,https://github.com/cucumber/docs/issues/434,1328
godog,95,https://github.com/cucumber/godog/issues/95,1326
common,1290,https://github.com/cucumber/common/issues/1290,1314
common,1425,https://github.com/cucumber/common/issues/1425,1300
cucumber-json-schema,3,https://github.com/cucumber/cucumber-json-schema/issues/3,1284
cucumber-js,1644,https://github.com/cucumber/cucumber-js/issues/1644,1267
common,1462,https://github.com/cucumber/common/issues/1462,1266
docs,560,https://github.com/cucumber/docs/issues/560,1260
cucumber-eclipse,6,https://github.com/cucumber/cucumber-eclipse/issues/6,1258
cucumber-eclipse,7,https://github.com/cucumber/cucumber-eclipse/issues/7,1258
cucumber-eclipse,12,https://github.com/cucumber/cucumber-eclipse/issues/12,1258
cucumber-eclipse,13,https://github.com/cucumber/cucumber-eclipse/issues/13,1258
cucumber-eclipse,14,https://github.com/cucumber/cucumber-eclipse/issues/14,1258
cucumber-eclipse,172,https://github.com/cucumber/cucumber-eclipse/issues/172,1258
cucumber-eclipse,238,https://github.com/cucumber/cucumber-eclipse/issues/238,1258
cucumber-eclipse,283,https://github.com/cucumber/cucumber-eclipse/issues/283,1258
docs,594,https://github.com/cucumber/docs/issues/594,1257
cucumber-js,1664,https://github.com/cucumber/cucumber-js/issues/1664,1251
common,1427,https://github.com/cucumber/common/issues/1427,1250
common,1523,https://github.com/cucumber/common/issues/1523,1250
aruba,600,https://github.com/cucumber/aruba/pull/600,1244
aruba,716,https://github.com/cucumber/aruba/pull/716,1244
aruba,806,https://github.com/cucumber/aruba/issues/806,1243
build,18,https://github.com/cucumber/build/issues/18,1242
cucumber.ml,34,https://github.com/cucumber/cucumber.ml/pull/34,1235
godog,291,https://github.com/cucumber/godog/issues/291,1229
docs,627,https://github.com/cucumber/docs/issues/627,1219
godog,394,https://github.com/cucumber/godog/issues/394,1215
cucumber-eclipse-update-site,4,https://github.com/cucumber/cucumber-eclipse-update-site/issues/4,1212
docs,628,https://github.com/cucumber/docs/issues/628,1211
common,1614,https://github.com/cucumber/common/issues/1614,1209
aruba,817,https://github.com/cucumber/aruba/pull/817,1207
aruba,254,https://github.com/cucumber/aruba/issues/254,1205
common,714,https://github.com/cucumber/common/issues/714,1196
cucumber-ruby-wire,1,https://github.com/cucumber/cucumber-ruby-wire/issues/1,1176
common,1664,https://github.com/cucumber/common/issues/1664,1176
godog,410,https://github.com/cucumber/godog/issues/410,1168
aruba,391,https://github.com/cucumber/aruba/issues/391,1163
aruba,395,https://github.com/cucumber/aruba/issues/395,1163
aruba,402,https://github.com/cucumber/aruba/issues/402,1163
aruba,420,https://github.com/cucumber/aruba/issues/420,1163
aruba,432,https://github.com/cucumber/aruba/issues/432,1163
aruba,521,https://github.com/cucumber/aruba/issues/521,1163
aruba,545,https://github.com/cucumber/aruba/issues/545,1163
aruba,549,https://github.com/cucumber/aruba/issues/549,1163
aruba,667,https://github.com/cucumber/aruba/issues/667,1163
aruba,694,https://github.com/cucumber/aruba/issues/694,1163
aruba,713,https://github.com/cucumber/aruba/issues/713,1163
godog,267,https://github.com/cucumber/godog/issues/267,1152
common,1685,https://github.com/cucumber/common/issues/1685,1152
godog,395,https://github.com/cucumber/godog/issues/395,1148
common,1306,https://github.com/cucumber/common/issues/1306,1140
aruba,789,https://github.com/cucumber/aruba/pull/789,1135
godog,389,https://github.com/cucumber/godog/issues/389,1134
action-create-github-release,1,https://github.com/cucumber/action-create-github-release/issues/1,1125
cucumber-eclipse,324,https://github.com/cucumber/cucumber-eclipse/issues/324,1119
cucumber-eclipse,342,https://github.com/cucumber/cucumber-eclipse/issues/342,1119
cucumber-eclipse,400,https://github.com/cucumber/cucumber-eclipse/issues/400,1119
cucumber-eclipse,402,https://github.com/cucumber/cucumber-eclipse/issues/402,1119
cucumber-eclipse,403,https://github.com/cucumber/cucumber-eclipse/issues/403,1119
cucumber-eclipse,407,https://github.com/cucumber/cucumber-eclipse/issues/407,1119
cucumber-eclipse,411,https://github.com/cucumber/cucumber-eclipse/pull/411,1119
cucumber-eclipse,418,https://github.com/cucumber/cucumber-eclipse/issues/418,1119
cucumber-eclipse,425,https://github.com/cucumber/cucumber-eclipse/issues/425,1119
cucumber-eclipse,436,https://github.com/cucumber/cucumber-eclipse/issues/436,1119
godog,376,https://github.com/cucumber/godog/issues/376,1118
cucumber-eclipse,442,https://github.com/cucumber/cucumber-eclipse/issues/442,1117
cucumber-jvm-scala,217,https://github.com/cucumber/cucumber-jvm-scala/issues/217,1112
action-create-github-release,3,https://github.com/cucumber/action-create-github-release/issues/3,1112
action-create-github-release,6,https://github.com/cucumber/action-create-github-release/pull/6,1110
action-get-versions,2,https://github.com/cucumber/action-get-versions/issues/2,1109
cucumber-expressions,17,https://github.com/cucumber/cucumber-expressions/issues/17,1105
aruba,678,https://github.com/cucumber/aruba/issues/678,1101
godog,324,https://github.com/cucumber/godog/issues/324,1097
cucumber-eclipse,431,https://github.com/cucumber/cucumber-eclipse/issues/431,1088
cucumber-expressions,32,https://github.com/cucumber/cucumber-expressions/pull/32,1082
cucumber-eclipse,443,https://github.com/cucumber/cucumber-eclipse/issues/443,1082
cucumber-eclipse,445,https://github.com/cucumber/cucumber-eclipse/issues/445,1080
godog,373,https://github.com/cucumber/godog/issues/373,1078
docs,474,https://github.com/cucumber/docs/issues/474,1073
docs,633,https://github.com/cucumber/docs/issues/633,1072
cucumber-json-schema,5,https://github.com/cucumber/cucumber-json-schema/issues/5,1062
docs,696,https://github.com/cucumber/docs/issues/696,1061
cucumber-expressions,41,https://github.com/cucumber/cucumber-expressions/issues/41,1054
cucumber-js-pretty-formatter,8,https://github.com/cucumber/cucumber-js-pretty-formatter/issues/8,1050
godog,446,https://github.com/cucumber/godog/issues/446,1039
