repo,issue,url,days since last activity
cucumber-cpp,190,https://github.com/cucumber/cucumber-cpp/issues/190,1836
docs,188,https://github.com/cucumber/docs/issues/188,1817
cucumber-lua,7,https://github.com/cucumber/cucumber-lua/issues/7,1735
cucumber-cpp,177,https://github.com/cucumber/cucumber-cpp/issues/177,1697
docs,233,https://github.com/cucumber/docs/issues/233,1679
cucumber-cpp,212,https://github.com/cucumber/cucumber-cpp/issues/212,1627
aruba,500,https://github.com/cucumber/aruba/issues/500,1595
aruba,525,https://github.com/cucumber/aruba/issues/525,1595
aruba,538,https://github.com/cucumber/aruba/issues/538,1595
aruba,550,https://github.com/cucumber/aruba/issues/550,1595
aruba,564,https://github.com/cucumber/aruba/issues/564,1595
aruba,480,https://github.com/cucumber/aruba/issues/480,1590
godog,159,https://github.com/cucumber/godog/issues/159,1578
aruba,255,https://github.com/cucumber/aruba/issues/255,1550
cucumber-ruby-wire,16,https://github.com/cucumber/cucumber-ruby-wire/issues/16,1523
godog,173,https://github.com/cucumber/godog/issues/173,1508
cucumber-cpp,222,https://github.com/cucumber/cucumber-cpp/issues/222,1486
cucumber-ruby-wire,19,https://github.com/cucumber/cucumber-ruby-wire/issues/19,1485
godog,182,https://github.com/cucumber/godog/issues/182,1460
godog,185,https://github.com/cucumber/godog/issues/185,1431
godog,187,https://github.com/cucumber/godog/issues/187,1410
docs,230,https://github.com/cucumber/docs/issues/230,1369
common,686,https://github.com/cucumber/common/issues/686,1326
docs,401,https://github.com/cucumber/docs/issues/401,1325
cucumber-cpp,226,https://github.com/cucumber/cucumber-cpp/issues/226,1319
cucumber-android,32,https://github.com/cucumber/cucumber-android/issues/32,1305
docs,391,https://github.com/cucumber/docs/issues/391,1267
common,775,https://github.com/cucumber/common/issues/775,1259
aruba,685,https://github.com/cucumber/aruba/issues/685,1256
aruba,695,https://github.com/cucumber/aruba/issues/695,1254
common,789,https://github.com/cucumber/common/issues/789,1243
docs,424,https://github.com/cucumber/docs/issues/424,1233
aruba,705,https://github.com/cucumber/aruba/issues/705,1188
godog,128,https://github.com/cucumber/godog/issues/128,1185
cucumber-android,44,https://github.com/cucumber/cucumber-android/issues/44,1164
common,999,https://github.com/cucumber/common/issues/999,1124
cucumber-eclipse,406,https://github.com/cucumber/cucumber-eclipse/issues/406,1119
common,933,https://github.com/cucumber/common/issues/933,1110
common,897,https://github.com/cucumber/common/issues/897,1083
godog,58,https://github.com/cucumber/godog/issues/58,1082
godog,94,https://github.com/cucumber/godog/issues/94,1082
godog,154,https://github.com/cucumber/godog/issues/154,1082
godog,194,https://github.com/cucumber/godog/issues/194,1082
commitbit,6,https://github.com/cucumber/commitbit/issues/6,1080
godog,230,https://github.com/cucumber/godog/issues/230,1050
common,773,https://github.com/cucumber/common/issues/773,1031
godog,339,https://github.com/cucumber/godog/issues/339,1012
godog,124,https://github.com/cucumber/godog/issues/124,1002
docs,386,https://github.com/cucumber/docs/issues/386,977
commitbit,7,https://github.com/cucumber/commitbit/pull/7,976
commitbit,8,https://github.com/cucumber/commitbit/pull/8,976
commitbit,9,https://github.com/cucumber/commitbit/pull/9,976
aruba,740,https://github.com/cucumber/aruba/issues/740,944
cucumber-android,59,https://github.com/cucumber/cucumber-android/issues/59,935
git-subrepo,1,https://github.com/cucumber/git-subrepo/pull/1,918
docs,214,https://github.com/cucumber/docs/issues/214,918
docs,276,https://github.com/cucumber/docs/issues/276,918
docs,288,https://github.com/cucumber/docs/issues/288,918
docs,297,https://github.com/cucumber/docs/issues/297,918
cucumber-message-upload-service,1,https://github.com/cucumber/cucumber-message-upload-service/pull/1,918
commitbit,10,https://github.com/cucumber/commitbit/pull/10,918
aruba-getting-started,6,https://github.com/cucumber/aruba-getting-started/pull/6,918
cucumber-android,62,https://github.com/cucumber/cucumber-android/issues/62,907
aruba,770,https://github.com/cucumber/aruba/issues/770,889
aruba,518,https://github.com/cucumber/aruba/issues/518,881
godog,365,https://github.com/cucumber/godog/issues/365,858
docs,487,https://github.com/cucumber/docs/issues/487,855
cucumber-android,45,https://github.com/cucumber/cucumber-android/issues/45,851
godog,375,https://github.com/cucumber/godog/issues/375,850
commitbit,11,https://github.com/cucumber/commitbit/pull/11,850
common,1357,https://github.com/cucumber/common/issues/1357,844
docs,67,https://github.com/cucumber/docs/issues/67,843
docs,136,https://github.com/cucumber/docs/issues/136,843
docs,434,https://github.com/cucumber/docs/issues/434,843
cucumber-jvm,1834,https://github.com/cucumber/cucumber-jvm/issues/1834,843
godog,95,https://github.com/cucumber/godog/issues/95,841
common,1290,https://github.com/cucumber/common/issues/1290,829
common,1425,https://github.com/cucumber/common/issues/1425,815
common,1426,https://github.com/cucumber/common/issues/1426,815
cucumber-android,69,https://github.com/cucumber/cucumber-android/issues/69,795
cucumber-android,71,https://github.com/cucumber/cucumber-android/issues/71,793
common,960,https://github.com/cucumber/common/issues/960,790
cucumber-js,1644,https://github.com/cucumber/cucumber-js/issues/1644,782
common,1462,https://github.com/cucumber/common/issues/1462,781
docs,560,https://github.com/cucumber/docs/issues/560,775
cucumber-rails,438,https://github.com/cucumber/cucumber-rails/issues/438,775
cucumber-rails,446,https://github.com/cucumber/cucumber-rails/issues/446,775
cucumber-cpp,243,https://github.com/cucumber/cucumber-cpp/issues/243,774
cucumber-eclipse,6,https://github.com/cucumber/cucumber-eclipse/issues/6,773
cucumber-eclipse,7,https://github.com/cucumber/cucumber-eclipse/issues/7,773
cucumber-eclipse,12,https://github.com/cucumber/cucumber-eclipse/issues/12,773
cucumber-eclipse,13,https://github.com/cucumber/cucumber-eclipse/issues/13,773
