date,new,active,inactive
2019-06-22,24,27,1004
2019-06-23,22,27,1006
2019-06-24,22,27,1007
2019-06-25,20,28,1008
2019-06-26,20,28,1008
2019-06-27,20,28,1008
2019-06-28,20,28,1008
2019-06-29,20,28,1008
2019-06-30,20,28,1008
2019-07-01,20,28,1008
2019-07-02,21,29,1008
2019-07-03,21,30,1008
2019-07-04,21,30,1008
2019-07-05,21,31,1009
2019-07-06,20,32,1009
2019-07-07,20,31,1010
2019-07-08,20,31,1010
2019-07-09,21,31,1010
2019-07-10,21,30,1011
2019-07-11,21,30,1011
2019-07-12,21,30,1012
2019-07-13,20,30,1013
2019-07-14,20,29,1014
2019-07-15,20,30,1014
2019-07-16,19,31,1014
2019-07-17,18,31,1015
2019-07-18,19,31,1015
2019-07-19,18,31,1016
2019-07-20,18,31,1016
2019-07-21,18,31,1016
2019-07-22,18,30,1017
2019-07-23,18,30,1017
2019-07-24,18,30,1018
2019-07-25,18,30,1018
2019-07-26,18,30,1018
2019-07-27,18,30,1018
2019-07-28,18,30,1018
2019-07-29,17,30,1019
2019-07-30,16,30,1020
2019-07-31,16,30,1020
2019-08-01,16,30,1021
2019-08-02,15,30,1022
2019-08-03,15,30,1022
2019-08-04,15,30,1022
2019-08-05,15,30,1022
2019-08-06,15,30,1022
2019-08-07,15,30,1022
2019-08-08,14,28,1025
2019-08-09,14,28,1025
2019-08-10,14,28,1025
2019-08-11,14,27,1026
2019-08-12,14,26,1027
2019-08-13,14,26,1027
2019-08-14,14,26,1027
2019-08-15,14,26,1027
2019-08-16,14,26,1027
2019-08-17,14,26,1027
2019-08-18,14,26,1027
2019-08-19,13,27,1027
2019-08-20,13,26,1028
2019-08-21,13,27,1027
2019-08-22,14,28,1026
2019-08-23,14,28,1026
2019-08-24,14,28,1026
2019-08-25,14,27,1027
2019-08-26,14,28,1027
2019-08-27,15,27,1028
2019-08-28,14,28,1028
2019-08-29,14,28,1028
2019-08-30,15,28,1028
2019-08-31,16,28,1028
2019-09-01,17,28,1028
2019-09-02,15,30,1028
2019-09-03,15,30,1028
2019-09-04,15,30,1028
2019-09-05,14,30,1029
2019-09-06,15,30,1029
2019-09-07,16,30,1029
2019-09-08,16,29,1030
2019-09-09,16,29,1030
2019-09-10,16,29,1030
2019-09-11,16,29,1030
2019-09-12,16,30,1029
2019-09-13,16,29,1030
2019-09-14,15,30,1030
2019-09-15,14,30,1031
2019-09-16,13,30,1032
2019-09-17,12,30,1033
2019-09-18,12,30,1033
2019-09-19,11,30,1034
2019-09-20,11,30,1034
2019-09-21,12,30,1034
2019-09-22,12,30,1034
2019-09-23,12,29,1035
2019-09-24,13,29,1035
2019-09-25,13,29,1035
2019-09-26,13,29,1035
2019-09-27,13,29,1035
2019-09-28,13,29,1035
2019-09-29,13,29,1035
2019-09-30,13,29,1036
2019-10-01,13,28,1037
2019-10-02,13,28,1037
2019-10-03,14,26,1040
2019-10-04,14,25,1041
2019-10-05,15,25,1041
2019-10-06,16,25,1041
2019-10-07,15,25,1042
2019-10-08,16,26,1042
2019-10-09,16,26,1042
2019-10-10,15,27,1042
2019-10-11,16,27,1042
2019-10-12,16,27,1042
2019-10-13,16,26,1043
2019-10-14,16,26,1043
2019-10-15,15,27,1043
2019-10-16,15,27,1044
2019-10-17,14,28,1044
2019-10-18,14,28,1044
2019-10-19,14,28,1044
2019-10-20,14,28,1044
2019-10-21,14,28,1044
2019-10-22,13,28,1045
2019-10-23,14,28,1045
2019-10-24,14,28,1045
2019-10-25,14,28,1045
2019-10-26,14,28,1045
2019-10-27,14,28,1045
2019-10-28,14,28,1045
2019-10-29,14,26,1047
2019-10-30,14,26,1047
2019-10-31,14,26,1047
2019-11-01,13,27,1047
2019-11-02,13,27,1047
2019-11-03,13,27,1047
2019-11-04,14,28,1046
2019-11-05,14,28,1046
2019-11-06,14,28,1046
2019-11-07,14,28,1046
2019-11-08,14,28,1046
2019-11-09,14,28,1046
2019-11-10,14,28,1046
2019-11-11,14,28,1046
2019-11-12,14,28,1046
2019-11-13,15,29,1046
2019-11-14,15,29,1046
2019-11-15,15,29,1046
2019-11-16,15,29,1046
2019-11-17,15,27,1048
2019-11-18,15,27,1048
2019-11-19,16,26,1049
2019-11-20,15,25,1051
2019-11-21,15,25,1051
2019-11-22,15,25,1051
2019-11-23,15,25,1051
2019-11-24,14,24,1053
2019-11-25,14,25,1052
2019-11-26,14,25,1052
2019-11-27,14,25,1052
2019-11-28,13,25,1053
2019-11-29,13,25,1053
2019-11-30,13,25,1053
2019-12-01,13,23,1055
2019-12-02,13,23,1055
2019-12-03,13,23,1055
2019-12-04,14,24,1054
2019-12-05,13,24,1055
2019-12-06,12,24,1056
2019-12-07,12,25,1056
2019-12-08,12,25,1056
2019-12-09,13,25,1056
2019-12-10,13,25,1056
2019-12-11,13,25,1056
2019-12-12,13,25,1056
2019-12-13,13,24,1057
2019-12-14,13,23,1058
2019-12-15,14,23,1058
2019-12-16,14,23,1058
2019-12-17,14,23,1058
2019-12-18,13,24,1058
2019-12-19,13,24,1058
2019-12-20,14,24,1058
2019-12-21,14,24,1058
2019-12-22,14,24,1058
2019-12-23,13,24,1059
2019-12-24,14,24,1059
2019-12-25,14,23,1060
2019-12-26,14,23,1060
2019-12-27,14,23,1060
2019-12-28,14,23,1060
2019-12-29,14,23,1060
2019-12-30,14,23,1060
2019-12-31,14,23,1060
2020-01-01,13,23,1061
2020-01-02,13,23,1061
2020-01-03,13,23,1061
2020-01-04,12,23,1062
2020-01-05,12,23,1062
2020-01-06,12,23,1064
2020-01-07,12,23,1064
2020-01-08,12,23,1064
2020-01-09,11,22,1066
2020-01-10,12,22,1066
2020-01-11,12,22,1066
2020-01-12,12,22,1066
2020-01-13,12,21,1067
2020-01-14,12,21,1068
2020-01-15,12,20,1069
2020-01-16,12,20,1069
2020-01-17,12,20,1069
2020-01-18,12,20,1069
2020-01-19,13,20,1069
2020-01-20,15,20,1069
2020-01-21,14,20,1070
2020-01-22,16,20,1070
2020-01-23,17,21,1070
2020-01-24,17,21,1070
2020-01-25,18,21,1070
2020-01-26,17,22,1070
2020-01-27,17,22,1070
2020-01-28,17,23,1070
2020-01-29,17,23,1070
2020-01-30,17,23,1070
2020-01-31,16,24,1070
2020-02-01,16,24,1070
2020-02-02,15,23,1072
2020-02-03,15,22,1073
2020-02-04,16,21,1074
2020-02-05,16,21,1074
2020-02-06,16,22,1074
2020-02-07,15,23,1074
2020-02-08,15,23,1074
2020-02-09,15,23,1074
2020-02-10,16,24,1073
2020-02-11,16,23,1075
2020-02-12,17,23,1075
2020-02-13,18,22,1076
2020-02-14,20,22,1076
2020-02-15,20,22,1076
2020-02-16,20,22,1076
2020-02-17,21,22,1076
2020-02-18,21,21,1077
2020-02-19,21,22,1076
2020-02-20,21,22,1076
2020-02-21,21,22,1076
2020-02-22,21,22,1076
2020-02-23,22,22,1076
2020-02-24,22,22,1076
2020-02-25,23,22,1076
2020-02-26,23,22,1076
2020-02-27,24,22,1076
2020-02-28,24,22,1076
2020-02-29,25,22,1076
2020-03-01,25,22,1076
2020-03-02,24,23,1076
2020-03-03,24,23,1077
2020-03-04,24,24,1076
2020-03-05,24,24,1076
2020-03-06,25,24,1076
2020-03-07,25,24,1076
2020-03-08,24,24,1077
2020-03-09,25,24,1077
2020-03-10,25,23,1078
2020-03-11,25,24,1077
2020-03-12,25,24,1077
2020-03-13,25,24,1077
2020-03-14,24,24,1078
2020-03-15,24,25,1077
2020-03-16,25,25,1077
2020-03-17,25,25,1077
2020-03-18,25,25,1077
2020-03-19,23,26,1078
2020-03-20,23,26,1078
2020-03-21,24,26,1078
2020-03-22,24,26,1078
2020-03-23,24,26,1079
2020-03-24,24,26,1079
2020-03-25,23,27,1079
2020-03-26,24,27,1079
2020-03-27,24,27,1079
2020-03-28,24,27,1079
2020-03-29,24,27,1079
2020-03-30,24,27,1079
2020-03-31,24,27,1079
2020-04-01,24,27,1079
2020-04-02,24,27,1079
2020-04-03,24,28,1078
2020-04-04,24,28,1078
2020-04-05,22,28,1080
2020-04-06,22,28,1080
2020-04-07,23,28,1080
2020-04-08,23,28,1080
2020-04-09,22,28,1081
2020-04-10,22,28,1081
2020-04-11,22,27,1082
2020-04-12,22,27,1082
2020-04-13,21,27,1083
2020-04-14,21,27,1083
2020-04-15,21,27,1083
2020-04-16,22,27,1083
2020-04-17,21,28,1083
2020-04-18,21,28,1083
2020-04-19,20,27,1086
2020-04-20,19,29,1085
2020-04-21,18,31,1085
2020-04-22,17,30,1087
2020-04-23,18,30,1087
2020-04-24,18,30,1087
2020-04-25,18,29,1088
2020-04-26,18,29,1088
2020-04-27,18,28,1089
2020-04-28,18,28,1089
2020-04-29,18,28,1089
2020-04-30,18,29,1088
2020-05-01,18,29,1088
2020-05-02,21,29,1088
2020-05-03,23,29,1088
2020-05-04,22,28,1090
2020-05-05,22,28,1090
2020-05-06,22,27,1091
2020-05-07,22,28,1090
2020-05-08,22,28,1090
2020-05-09,22,27,1091
2020-05-10,21,26,1093
2020-05-11,21,26,1093
2020-05-12,21,26,1094
2020-05-13,21,26,1094
2020-05-14,20,26,1095
2020-05-15,20,26,1095
2020-05-16,19,27,1095
2020-05-17,18,27,1096
2020-05-18,19,29,1094
2020-05-19,19,28,1095
2020-05-20,19,28,1095
2020-05-21,19,28,1095
2020-05-22,19,28,1095
2020-05-23,19,28,1095
2020-05-24,19,28,1095
2020-05-25,18,28,1096
2020-05-26,18,28,1096
2020-05-27,17,28,1097
2020-05-28,17,28,1097
2020-05-29,16,29,1097
2020-05-30,16,29,1097
2020-05-31,16,28,1098
2020-06-01,15,27,1100
2020-06-02,15,26,1101
2020-06-03,15,26,1101
2020-06-04,14,26,1102
2020-06-05,14,27,1101
2020-06-06,14,29,1099
2020-06-07,13,30,1100
2020-06-08,14,31,1099
2020-06-09,14,32,1098
2020-06-10,14,32,1098
2020-06-11,14,32,1098
2020-06-12,14,32,1098
2020-06-13,15,32,1098
2020-06-14,14,31,1100
2020-06-15,16,31,1100
2020-06-16,16,31,1100
2020-06-17,16,30,1101
2020-06-18,16,30,1101
2020-06-19,15,32,1100
2020-06-20,15,32,1100
2020-06-21,13,33,1101
2020-06-22,13,33,1101
2020-06-23,13,32,1102
2020-06-24,12,31,1104
2020-06-25,12,31,1104
2020-06-26,13,32,1104
2020-06-27,13,32,1104
2020-06-28,12,33,1104
2020-06-29,12,33,1104
2020-06-30,12,34,1103
2020-07-01,12,34,1103
2020-07-02,12,34,1103
2020-07-03,12,34,1103
2020-07-04,12,34,1103
2020-07-05,12,34,1103
2020-07-06,11,34,1104
2020-07-07,12,34,1104
2020-07-08,12,34,1104
2020-07-09,12,34,1104
2020-07-10,12,34,1104
2020-07-11,12,34,1104
2020-07-12,12,34,1104
2020-07-13,13,34,1104
2020-07-14,13,34,1104
2020-07-15,14,34,1104
2020-07-16,13,34,1105
2020-07-17,14,34,1105
2020-07-18,14,35,1104
2020-07-19,14,35,1104
2020-07-20,13,35,1105
2020-07-21,13,35,1105
2020-07-22,12,35,1106
2020-07-23,12,35,1106
2020-07-24,12,35,1106
2020-07-25,12,35,1106
2020-07-26,12,35,1106
2020-07-27,12,35,1106
2020-07-28,12,35,1106
2020-07-29,12,34,1107
2020-07-30,12,34,1107
2020-07-31,10,34,1109
2020-08-01,8,34,1111
2020-08-02,8,33,1112
2020-08-03,8,33,1112
2020-08-04,8,33,1112
2020-08-05,8,32,1113
2020-08-06,8,32,1113
2020-08-07,8,32,1113
2020-08-08,8,32,1113
2020-08-09,8,32,1113
2020-08-10,7,31,1115
2020-08-11,7,32,1114
2020-08-12,7,32,1114
2020-08-13,7,32,1114
2020-08-14,7,31,1115
2020-08-15,7,31,1115
2020-08-16,7,30,1116
2020-08-17,7,31,1115
2020-08-18,8,32,1114
2020-08-19,8,32,1114
2020-08-20,8,32,1114
2020-08-21,8,32,1114
2020-08-22,8,32,1114
2020-08-23,8,32,1114
2020-08-24,8,32,1114
2020-08-25,8,32,1114
2020-08-26,8,33,1113
2020-08-27,8,33,1113
2020-08-28,8,33,1113
2020-08-29,8,33,1113
2020-08-30,8,33,1113
2020-08-31,9,33,1113
2020-09-01,9,33,1113
2020-09-02,9,33,1113
2020-09-03,9,32,1114
2020-09-04,11,30,1116
2020-09-05,11,30,1116
2020-09-06,11,29,1118
2020-09-07,12,28,1119
2020-09-08,12,28,1119
2020-09-09,12,27,1120
2020-09-10,12,27,1120
2020-09-11,11,27,1121
2020-09-12,11,27,1121
2020-09-13,9,29,1122
2020-09-14,9,29,1122
2020-09-15,10,28,1123
2020-09-16,11,28,1123
2020-09-17,10,28,1124
2020-09-18,10,28,1124
2020-09-19,10,27,1125
2020-09-20,10,27,1125
2020-09-21,10,27,1125
2020-09-22,11,27,1125
2020-09-23,11,26,1126
2020-09-24,10,25,1128
2020-09-25,10,26,1127
2020-09-26,10,25,1128
2020-09-27,10,25,1128
2020-09-28,10,24,1129
2020-09-29,11,24,1129
2020-09-30,10,25,1129
2020-10-01,10,25,1129
2020-10-02,10,25,1129
2020-10-03,12,24,1130
2020-10-04,12,24,1130
2020-10-05,13,24,1131
2020-10-06,12,26,1131
2020-10-07,12,26,1131
2020-10-08,12,27,1130
2020-10-09,13,28,1129
2020-10-10,13,28,1129
2020-10-11,12,28,1130
2020-10-12,12,28,1130
2020-10-13,13,28,1130
2020-10-14,13,28,1130
2020-10-15,12,28,1131
2020-10-16,12,29,1130
2020-10-17,12,29,1130
2020-10-18,13,29,1130
2020-10-19,14,29,1130
2020-10-20,14,29,1130
2020-10-21,14,32,1128
2020-10-22,14,32,1128
2020-10-23,14,32,1128
2020-10-24,14,32,1128
2020-10-25,14,32,1128
2020-10-26,13,33,1128
2020-10-27,14,34,1127
2020-10-28,14,34,1127
2020-10-29,14,34,1127
2020-10-30,14,34,1127
2020-10-31,14,34,1127
2020-11-01,14,34,1127
2020-11-02,14,34,1127
2020-11-03,14,34,1127
2020-11-04,14,34,1127
2020-11-05,14,34,1127
2020-11-06,14,34,1127
2020-11-07,15,34,1127
2020-11-08,15,34,1127
2020-11-09,16,33,1128
2020-11-10,15,34,1128
2020-11-11,15,34,1128
2020-11-12,15,34,1128
2020-11-13,15,34,1128
2020-11-14,15,34,1128
2020-11-15,15,33,1129
2020-11-16,15,33,1129
2020-11-17,17,33,1129
2020-11-18,17,33,1129
2020-11-19,17,33,1129
2020-11-20,17,33,1129
2020-11-21,17,33,1129
2020-11-22,17,32,1130
2020-11-23,17,32,1130
2020-11-24,17,30,1132
2020-11-25,17,30,1132
2020-11-26,17,30,1132
2020-11-27,17,30,1132
2020-11-28,17,30,1132
2020-11-29,16,30,1133
2020-11-30,16,30,1133
2020-12-01,16,30,1133
2020-12-02,16,30,1133
2020-12-03,14,30,1135
2020-12-04,14,31,1135
2020-12-05,13,31,1136
2020-12-06,13,31,1136
2020-12-07,13,31,1136
2020-12-08,13,31,1136
2020-12-09,13,31,1136
2020-12-10,13,32,1135
2020-12-11,13,32,1135
2020-12-12,13,30,1137
2020-12-13,13,30,1137
2020-12-14,12,30,1138
2020-12-15,14,30,1139
2020-12-16,14,30,1139
2020-12-17,14,30,1139
2020-12-18,14,30,1139
2020-12-19,15,30,1139
2020-12-20,15,30,1139
2020-12-21,15,31,1139
2020-12-22,15,31,1139
2020-12-23,15,29,1141
2020-12-24,15,28,1142
2020-12-25,15,29,1141
2020-12-26,15,29,1141
2020-12-27,15,29,1141
2020-12-28,15,30,1140
2020-12-29,15,29,1141
2020-12-30,15,30,1140
2020-12-31,15,30,1140
2021-01-01,13,30,1142
2021-01-02,13,31,1141
2021-01-03,13,31,1141
2021-01-04,12,30,1143
2021-01-05,12,30,1143
2021-01-06,12,29,1144
2021-01-07,13,27,1146
2021-01-08,14,27,1146
2021-01-09,13,28,1146
2021-01-10,13,28,1146
2021-01-11,12,28,1147
2021-01-12,12,29,1146
2021-01-13,12,30,1145
2021-01-14,12,28,1147
2021-01-15,12,28,1147
2021-01-16,12,28,1148
2021-01-17,12,28,1149
2021-01-18,12,28,1149
2021-01-19,12,26,1151
2021-01-20,13,26,1151
2021-01-21,13,25,1152
2021-01-22,14,25,1152
2021-01-23,14,26,1151
2021-01-24,15,24,1153
2021-01-25,14,23,1155
2021-01-26,13,24,1155
2021-01-27,13,25,1154
2021-01-28,13,25,1154
2021-01-29,13,25,1154
2021-01-30,13,25,1154
2021-01-31,13,25,1154
2021-02-01,13,25,1154
2021-02-02,13,25,1154
2021-02-03,13,25,1154
2021-02-04,13,25,1154
2021-02-05,12,25,1155
2021-02-06,12,25,1155
2021-02-07,11,26,1155
2021-02-08,11,25,1156
2021-02-09,13,26,1155
2021-02-10,13,26,1155
2021-02-11,13,27,1154
2021-02-12,15,27,1154
2021-02-13,15,27,1154
2021-02-14,15,27,1154
2021-02-15,13,27,1156
2021-02-16,13,27,1156
2021-02-17,13,27,1156
2021-02-18,13,27,1156
2021-02-19,12,28,1156
2021-02-20,12,28,1156
2021-02-21,12,28,1156
2021-02-22,12,28,1156
2021-02-23,12,28,1156
2021-02-24,12,28,1156
2021-02-25,12,28,1156
2021-02-26,14,28,1156
2021-02-27,15,28,1156
2021-02-28,15,28,1156
2021-03-01,15,28,1156
2021-03-02,14,29,1156
2021-03-03,14,29,1156
2021-03-04,15,29,1156
2021-03-05,16,28,1157
2021-03-06,15,29,1157
2021-03-07,15,30,1156
2021-03-08,15,32,1155
2021-03-09,15,33,1155
2021-03-10,15,32,1156
2021-03-11,15,32,1156
2021-03-12,16,32,1156
2021-03-13,16,32,1156
2021-03-14,16,32,1156
2021-03-15,15,32,1158
2021-03-16,15,33,1158
2021-03-17,15,33,1158
2021-03-18,15,33,1158
2021-03-19,14,33,1159
2021-03-20,14,33,1159
2021-03-21,13,32,1161
2021-03-22,13,32,1161
2021-03-23,13,32,1161
2021-03-24,13,33,1160
2021-03-25,14,33,1160
2021-03-26,14,34,1159
2021-03-27,14,34,1159
2021-03-28,14,34,1159
2021-03-29,14,34,1159
2021-03-30,14,33,1160
2021-03-31,14,33,1160
2021-04-01,14,34,1160
2021-04-02,14,34,1160
2021-04-03,14,34,1160
2021-04-04,14,33,1161
2021-04-05,14,33,1161
2021-04-06,14,33,1161
2021-04-07,13,33,1162
2021-04-08,13,33,1162
2021-04-09,13,32,1163
2021-04-10,13,32,1163
2021-04-11,13,32,1163
2021-04-12,13,32,1163
2021-04-13,13,31,1164
2021-04-14,13,31,1164
2021-04-15,13,31,1164
2021-04-16,13,31,1165
2021-04-17,12,31,1166
2021-04-18,12,31,1166
2021-04-19,13,31,1166
2021-04-20,13,31,1166
2021-04-21,13,31,1166
2021-04-22,12,31,1167
2021-04-23,12,30,1168
2021-04-24,11,30,1169
2021-04-25,11,30,1169
2021-04-26,11,30,1169
2021-04-27,12,29,1170
2021-04-28,13,29,1170
2021-04-29,13,29,1170
2021-04-30,13,29,1170
2021-05-01,12,30,1170
2021-05-02,12,30,1170
2021-05-03,13,31,1169
2021-05-04,14,31,1169
2021-05-05,14,30,1170
2021-05-06,14,30,1170
2021-05-07,14,30,1170
2021-05-08,14,29,1171
2021-05-09,14,29,1171
2021-05-10,12,29,1173
2021-05-11,12,29,1173
2021-05-12,12,28,1174
2021-05-13,11,28,1175
2021-05-14,11,28,1175
2021-05-15,11,28,1175
2021-05-16,11,28,1175
2021-05-17,11,28,1175
2021-05-18,11,28,1175
2021-05-19,11,28,1175
2021-05-20,11,27,1176
2021-05-21,10,28,1176
2021-05-22,10,28,1176
2021-05-23,10,27,1177
2021-05-24,11,27,1177
2021-05-25,11,27,1177
2021-05-26,11,27,1177
2021-05-27,12,26,1178
2021-05-28,12,26,1179
2021-05-29,12,26,1179
2021-05-30,13,27,1178
2021-05-31,13,27,1178
2021-06-01,13,27,1178
2021-06-02,13,27,1178
2021-06-03,13,27,1178
2021-06-04,13,27,1178
2021-06-05,13,25,1180
2021-06-06,12,24,1182
2021-06-07,12,23,1183
2021-06-08,12,23,1183
2021-06-09,12,23,1183
2021-06-10,11,23,1184
2021-06-11,11,23,1184
2021-06-12,11,23,1184
2021-06-13,11,23,1184
2021-06-14,10,22,1186
2021-06-15,10,22,1186
2021-06-16,10,22,1186
2021-06-17,10,22,1186
2021-06-18,11,22,1186
2021-06-19,11,22,1186
2021-06-20,11,22,1186
2021-06-21,12,22,1186
2021-06-22,13,22,1186
2021-06-23,13,22,1187
2021-06-24,13,22,1187
2021-06-25,13,23,1186
2021-06-26,13,23,1186
2021-06-27,13,23,1186
2021-06-28,14,23,1186
2021-06-29,14,23,1186
2021-06-30,14,22,1187
2021-07-01,14,22,1187
2021-07-02,14,22,1187
2021-07-03,14,22,1187
2021-07-04,13,22,1188
2021-07-05,13,22,1188
2021-07-06,14,22,1188
2021-07-07,13,24,1188
2021-07-08,13,24,1188
2021-07-09,13,24,1188
2021-07-10,15,24,1188
2021-07-11,15,24,1188
2021-07-12,15,24,1188
2021-07-13,16,24,1188
2021-07-14,18,23,1189
2021-07-15,18,23,1189
2021-07-16,18,24,1189
2021-07-17,19,24,1189
2021-07-18,18,24,1190
2021-07-19,18,24,1190
2021-07-20,18,24,1190
2021-07-21,18,24,1190
2021-07-22,18,25,1189
2021-07-23,18,25,1189
2021-07-24,18,25,1189
2021-07-25,18,25,1189
2021-07-26,17,25,1190
2021-07-27,16,25,1191
2021-07-28,17,25,1191
2021-07-29,17,25,1191
2021-07-30,17,25,1191
2021-07-31,17,25,1191
2021-08-01,16,25,1192
2021-08-02,15,25,1193
2021-08-03,16,25,1193
2021-08-04,18,25,1193
2021-08-05,18,25,1193
2021-08-06,20,25,1193
2021-08-07,20,25,1193
2021-08-08,20,24,1194
2021-08-09,20,24,1194
2021-08-10,21,24,1194
2021-08-11,21,24,1194
2021-08-12,21,23,1195
2021-08-13,21,24,1194
2021-08-14,20,25,1194
2021-08-15,20,26,1193
2021-08-16,20,26,1193
2021-08-17,21,25,1194
2021-08-18,21,25,1194
2021-08-19,21,24,1195
2021-08-20,22,24,1195
2021-08-21,22,24,1195
2021-08-22,21,24,1196
2021-08-23,21,24,1196
2021-08-24,22,24,1196
2021-08-25,21,24,1197
2021-08-26,20,24,1198
2021-08-27,20,24,1198
2021-08-28,20,23,1199
2021-08-29,20,23,1199
2021-08-30,20,23,1199
2021-08-31,21,23,1199
2021-09-01,22,23,1199
2021-09-02,22,22,1200
2021-09-03,22,23,1199
2021-09-04,22,23,1199
2021-09-05,22,23,1199
2021-09-06,23,23,1199
2021-09-07,23,23,1199
2021-09-08,23,23,1199
2021-09-09,24,23,1199
2021-09-10,24,23,1199
2021-09-11,24,23,1199
2021-09-12,24,24,1198
2021-09-13,24,24,1198
2021-09-14,24,25,1197
2021-09-15,24,25,1197
2021-09-16,24,25,1198
2021-09-17,24,25,1198
2021-09-18,24,25,1198
2021-09-19,24,25,1198
2021-09-20,23,25,1199
2021-09-21,22,25,1200
2021-09-22,22,25,1200
2021-09-23,22,24,1201
2021-09-24,22,25,1200
2021-09-25,22,25,1200
2021-09-26,21,25,1201
2021-09-27,21,25,1201
2021-09-28,21,25,1201
2021-09-29,21,25,1201
2021-09-30,21,25,1201
2021-10-01,21,26,1200
2021-10-02,21,25,1201
2021-10-03,22,26,1201
2021-10-04,21,28,1200
2021-10-05,22,26,1202
2021-10-06,23,26,1202
2021-10-07,24,26,1202
2021-10-08,23,26,1204
2021-10-09,24,25,1205
2021-10-10,24,25,1205
2021-10-11,23,25,1206
2021-10-12,21,25,1208
2021-10-13,21,25,1208
2021-10-14,21,24,1209
2021-10-15,20,24,1210
2021-10-16,20,24,1210
2021-10-17,20,24,1210
2021-10-18,20,24,1210
2021-10-19,20,23,1211
2021-10-20,20,22,1212
2021-10-21,21,22,1212
2021-10-22,22,22,1212
2021-10-23,22,23,1211
2021-10-24,22,23,1211
2021-10-25,23,23,1211
2021-10-26,22,23,1212
2021-10-27,22,23,1212
2021-10-28,22,23,1212
2021-10-29,22,23,1212
2021-10-30,23,23,1212
2021-10-31,23,23,1212
2021-11-01,22,23,1213
2021-11-02,21,23,1214
2021-11-03,21,23,1214
2021-11-04,19,23,1216
2021-11-05,19,23,1216
2021-11-06,19,23,1216
2021-11-07,20,23,1216
2021-11-08,19,23,1217
2021-11-09,21,23,1217
2021-11-10,21,23,1217
2021-11-11,21,23,1217
2021-11-12,22,24,1216
2021-11-13,22,23,1217
2021-11-14,22,23,1217
2021-11-15,22,22,1219
2021-11-16,23,22,1219
2021-11-17,23,22,1219
2021-11-18,22,22,1220
2021-11-19,21,23,1220
2021-11-20,21,23,1220
2021-11-21,21,24,1219
2021-11-22,20,24,1220
2021-11-23,20,24,1220
2021-11-24,20,24,1220
2021-11-25,20,24,1220
2021-11-26,20,24,1220
2021-11-27,20,24,1220
2021-11-28,20,24,1220
2021-11-29,20,24,1221
2021-11-30,19,25,1221
2021-12-01,19,25,1221
2021-12-02,19,24,1222
2021-12-03,19,24,1222
2021-12-04,19,24,1222
2021-12-05,18,24,1223
2021-12-06,18,24,1223
2021-12-07,18,24,1223
2021-12-08,17,24,1224
2021-12-09,17,24,1224
2021-12-10,17,24,1224
2021-12-11,17,24,1224
2021-12-12,17,24,1224
2021-12-13,17,23,1225
2021-12-14,17,23,1225
2021-12-15,16,23,1226
2021-12-16,16,23,1226
2021-12-17,17,23,1226
2021-12-18,17,23,1226
2021-12-19,18,23,1226
2021-12-20,19,22,1227
2021-12-21,20,22,1227
2021-12-22,20,22,1227
2021-12-23,20,21,1228
2021-12-24,20,21,1228
2021-12-25,20,21,1228
2021-12-26,20,21,1228
2021-12-27,21,21,1228
2021-12-28,21,21,1228
2021-12-29,20,22,1228
2021-12-30,19,22,1229
2021-12-31,19,22,1229
2022-01-01,18,21,1231
2022-01-02,18,19,1233
2022-01-03,17,19,1234
2022-01-04,16,19,1235
2022-01-05,17,19,1235
2022-01-06,16,19,1236
2022-01-07,15,19,1237
2022-01-08,15,19,1237
2022-01-09,15,19,1237
2022-01-10,16,20,1236
2022-01-11,16,20,1236
2022-01-12,16,20,1236
2022-01-13,16,20,1236
2022-01-14,16,20,1236
2022-01-15,16,21,1236
2022-01-16,16,21,1236
2022-01-17,17,21,1236
2022-01-18,17,21,1236
2022-01-19,15,22,1237
2022-01-20,15,22,1237
2022-01-21,15,23,1236
2022-01-22,15,23,1236
2022-01-23,14,23,1237
2022-01-24,14,23,1237
2022-01-25,14,22,1238
2022-01-26,14,22,1238
2022-01-27,14,22,1238
2022-01-28,13,22,1239
2022-01-29,14,22,1239
2022-01-30,14,23,1238
2022-01-31,14,23,1238
2022-02-01,13,24,1238
2022-02-02,13,24,1238
2022-02-03,13,25,1237
2022-02-04,13,25,1237
2022-02-05,12,25,1238
2022-02-06,13,25,1238
2022-02-07,11,25,1240
2022-02-08,12,25,1240
2022-02-09,12,25,1240
2022-02-10,13,25,1241
2022-02-11,13,25,1241
2022-02-12,13,25,1241
2022-02-13,12,25,1242
2022-02-14,11,25,1243
2022-02-15,12,25,1243
2022-02-16,12,25,1243
2022-02-17,12,24,1244
2022-02-18,13,26,1242
2022-02-19,13,26,1242
2022-02-20,13,26,1242
2022-02-21,13,26,1242
2022-02-22,13,26,1242
2022-02-23,13,26,1242
2022-02-24,13,26,1242
2022-02-25,13,26,1242
2022-02-26,13,26,1242
2022-02-27,12,26,1243
2022-02-28,12,26,1243
2022-03-01,12,26,1243
2022-03-02,12,26,1243
2022-03-03,12,26,1243
2022-03-04,12,26,1244
2022-03-05,12,26,1244
2022-03-06,12,26,1244
2022-03-07,12,26,1244
2022-03-08,12,26,1244
2022-03-09,12,26,1244
2022-03-10,12,27,1243
2022-03-11,13,27,1243
2022-03-12,13,27,1243
2022-03-13,13,27,1243
2022-03-14,14,27,1243
2022-03-15,14,27,1243
2022-03-16,14,27,1243
