repo,issue,url,days since last activity
cucumber-lua,3,https://github.com/cucumber/cucumber-lua/pull/3,1482
cucumber-cpp,190,https://github.com/cucumber/cucumber-cpp/issues/190,1465
docs,188,https://github.com/cucumber/docs/issues/188,1446
cucumber-lua,7,https://github.com/cucumber/cucumber-lua/issues/7,1364
cucumber-cpp,177,https://github.com/cucumber/cucumber-cpp/issues/177,1326
cucumber-lua,13,https://github.com/cucumber/cucumber-lua/pull/13,1317
docs,233,https://github.com/cucumber/docs/issues/233,1308
cucumber-cpp,212,https://github.com/cucumber/cucumber-cpp/issues/212,1256
aruba,500,https://github.com/cucumber/aruba/issues/500,1224
aruba,525,https://github.com/cucumber/aruba/issues/525,1224
aruba,538,https://github.com/cucumber/aruba/issues/538,1224
aruba,550,https://github.com/cucumber/aruba/issues/550,1224
aruba,564,https://github.com/cucumber/aruba/issues/564,1224
aruba,480,https://github.com/cucumber/aruba/issues/480,1219
godog,158,https://github.com/cucumber/godog/issues/158,1215
godog,159,https://github.com/cucumber/godog/issues/159,1207
aruba,255,https://github.com/cucumber/aruba/issues/255,1179
cucumber-ruby-wire,16,https://github.com/cucumber/cucumber-ruby-wire/issues/16,1152
godog,173,https://github.com/cucumber/godog/issues/173,1137
cucumber-cpp,220,https://github.com/cucumber/cucumber-cpp/issues/220,1134
cucumber-cpp,222,https://github.com/cucumber/cucumber-cpp/issues/222,1115
cucumber-ruby-wire,19,https://github.com/cucumber/cucumber-ruby-wire/issues/19,1114
godog,182,https://github.com/cucumber/godog/issues/182,1089
common,620,https://github.com/cucumber/common/issues/620,1073
godog,185,https://github.com/cucumber/godog/issues/185,1060
godog,187,https://github.com/cucumber/godog/issues/187,1039
docs,230,https://github.com/cucumber/docs/issues/230,998
docs,79,https://github.com/cucumber/docs/issues/79,970
repo-template,4,https://github.com/cucumber/repo-template/issues/4,956
common,686,https://github.com/cucumber/common/issues/686,955
docs,401,https://github.com/cucumber/docs/issues/401,954
repo-template,5,https://github.com/cucumber/repo-template/issues/5,949
cucumber-cpp,226,https://github.com/cucumber/cucumber-cpp/issues/226,948
cucumber-android,32,https://github.com/cucumber/cucumber-android/issues/32,934
docs,391,https://github.com/cucumber/docs/issues/391,896
common,775,https://github.com/cucumber/common/issues/775,888
common,783,https://github.com/cucumber/common/issues/783,886
aruba,685,https://github.com/cucumber/aruba/issues/685,885
aruba,695,https://github.com/cucumber/aruba/issues/695,883
common,789,https://github.com/cucumber/common/issues/789,872
docs,424,https://github.com/cucumber/docs/issues/424,862
aruba,705,https://github.com/cucumber/aruba/issues/705,817
godog,128,https://github.com/cucumber/godog/issues/128,814
cucumber-android,44,https://github.com/cucumber/cucumber-android/issues/44,793
common,999,https://github.com/cucumber/common/issues/999,753
cucumber-eclipse,406,https://github.com/cucumber/cucumber-eclipse/issues/406,748
common,933,https://github.com/cucumber/common/issues/933,739
gherkin-c,10,https://github.com/cucumber/gherkin-c/pull/10,712
gherkin-c,13,https://github.com/cucumber/gherkin-c/pull/13,712
gherkin-c,14,https://github.com/cucumber/gherkin-c/pull/14,712
common,897,https://github.com/cucumber/common/issues/897,712
godog,58,https://github.com/cucumber/godog/issues/58,711
godog,94,https://github.com/cucumber/godog/issues/94,711
godog,154,https://github.com/cucumber/godog/issues/154,711
godog,194,https://github.com/cucumber/godog/issues/194,711
cucumber-parent,8,https://github.com/cucumber/cucumber-parent/pull/8,710
commitbit,6,https://github.com/cucumber/commitbit/issues/6,709
godog,230,https://github.com/cucumber/godog/issues/230,679
todo-react-typescript-subsecond,2,https://github.com/cucumber/todo-react-typescript-subsecond/pull/2,672
common,773,https://github.com/cucumber/common/issues/773,660
godog,339,https://github.com/cucumber/godog/issues/339,641
godog,341,https://github.com/cucumber/godog/issues/341,638
cucumber-lua,14,https://github.com/cucumber/cucumber-lua/pull/14,635
godog,124,https://github.com/cucumber/godog/issues/124,631
cucumber-lua,8,https://github.com/cucumber/cucumber-lua/pull/8,612
todo-react-typescript-subsecond,4,https://github.com/cucumber/todo-react-typescript-subsecond/pull/4,606
docs,386,https://github.com/cucumber/docs/issues/386,606
cucumber-lua,15,https://github.com/cucumber/cucumber-lua/pull/15,605
commitbit,7,https://github.com/cucumber/commitbit/pull/7,605
commitbit,8,https://github.com/cucumber/commitbit/pull/8,605
commitbit,9,https://github.com/cucumber/commitbit/pull/9,605
aruba,740,https://github.com/cucumber/aruba/issues/740,573
cucumber-android,59,https://github.com/cucumber/cucumber-android/issues/59,564
todo-react-typescript-subsecond,5,https://github.com/cucumber/todo-react-typescript-subsecond/pull/5,547
slack-invite-automation,4,https://github.com/cucumber/slack-invite-automation/pull/4,547
repo-template,6,https://github.com/cucumber/repo-template/pull/6,547
git-subrepo,1,https://github.com/cucumber/git-subrepo/pull/1,547
docs,214,https://github.com/cucumber/docs/issues/214,547
docs,276,https://github.com/cucumber/docs/issues/276,547
docs,288,https://github.com/cucumber/docs/issues/288,547
docs,297,https://github.com/cucumber/docs/issues/297,547
cucumber-tcl-wire,3,https://github.com/cucumber/cucumber-tcl-wire/pull/3,547
cucumber-message-upload-service,1,https://github.com/cucumber/cucumber-message-upload-service/pull/1,547
cucumber-lua,16,https://github.com/cucumber/cucumber-lua/pull/16,547
commitbit,10,https://github.com/cucumber/commitbit/pull/10,547
coffee-machine,1,https://github.com/cucumber/coffee-machine/pull/1,547
aruba-getting-started,6,https://github.com/cucumber/aruba-getting-started/pull/6,547
cucumber-jvm,1921,https://github.com/cucumber/cucumber-jvm/issues/1921,541
cucumber-android,62,https://github.com/cucumber/cucumber-android/issues/62,536
common,1122,https://github.com/cucumber/common/issues/1122,536
coffee-machine-javascript,1,https://github.com/cucumber/coffee-machine-javascript/pull/1,536
aruba,770,https://github.com/cucumber/aruba/issues/770,518
aruba,518,https://github.com/cucumber/aruba/issues/518,510
