repo,issue,url,days since last activity
cucumber-lua,3,https://github.com/cucumber/cucumber-lua/pull/3,1519
cucumber-cpp,190,https://github.com/cucumber/cucumber-cpp/issues/190,1502
docs,188,https://github.com/cucumber/docs/issues/188,1483
cucumber-lua,7,https://github.com/cucumber/cucumber-lua/issues/7,1401
cucumber-cpp,177,https://github.com/cucumber/cucumber-cpp/issues/177,1363
cucumber-lua,13,https://github.com/cucumber/cucumber-lua/pull/13,1354
docs,233,https://github.com/cucumber/docs/issues/233,1345
cucumber-cpp,212,https://github.com/cucumber/cucumber-cpp/issues/212,1293
aruba,500,https://github.com/cucumber/aruba/issues/500,1261
aruba,525,https://github.com/cucumber/aruba/issues/525,1261
aruba,538,https://github.com/cucumber/aruba/issues/538,1261
aruba,550,https://github.com/cucumber/aruba/issues/550,1261
aruba,564,https://github.com/cucumber/aruba/issues/564,1261
aruba,480,https://github.com/cucumber/aruba/issues/480,1256
godog,158,https://github.com/cucumber/godog/issues/158,1252
godog,159,https://github.com/cucumber/godog/issues/159,1244
aruba,255,https://github.com/cucumber/aruba/issues/255,1216
cucumber-ruby-wire,16,https://github.com/cucumber/cucumber-ruby-wire/issues/16,1189
godog,173,https://github.com/cucumber/godog/issues/173,1174
cucumber-cpp,220,https://github.com/cucumber/cucumber-cpp/issues/220,1171
cucumber-cpp,222,https://github.com/cucumber/cucumber-cpp/issues/222,1152
cucumber-ruby-wire,19,https://github.com/cucumber/cucumber-ruby-wire/issues/19,1151
godog,182,https://github.com/cucumber/godog/issues/182,1126
common,620,https://github.com/cucumber/common/issues/620,1110
godog,185,https://github.com/cucumber/godog/issues/185,1097
godog,187,https://github.com/cucumber/godog/issues/187,1076
docs,230,https://github.com/cucumber/docs/issues/230,1035
docs,79,https://github.com/cucumber/docs/issues/79,1007
repo-template,4,https://github.com/cucumber/repo-template/issues/4,993
common,686,https://github.com/cucumber/common/issues/686,992
docs,401,https://github.com/cucumber/docs/issues/401,991
repo-template,5,https://github.com/cucumber/repo-template/issues/5,986
cucumber-cpp,226,https://github.com/cucumber/cucumber-cpp/issues/226,985
cucumber-android,32,https://github.com/cucumber/cucumber-android/issues/32,971
docs,391,https://github.com/cucumber/docs/issues/391,933
common,775,https://github.com/cucumber/common/issues/775,925
common,783,https://github.com/cucumber/common/issues/783,923
aruba,685,https://github.com/cucumber/aruba/issues/685,922
aruba,695,https://github.com/cucumber/aruba/issues/695,920
common,789,https://github.com/cucumber/common/issues/789,909
docs,424,https://github.com/cucumber/docs/issues/424,899
aruba,705,https://github.com/cucumber/aruba/issues/705,854
godog,128,https://github.com/cucumber/godog/issues/128,851
cucumber-android,44,https://github.com/cucumber/cucumber-android/issues/44,830
common,999,https://github.com/cucumber/common/issues/999,790
cucumber-eclipse,406,https://github.com/cucumber/cucumber-eclipse/issues/406,785
common,933,https://github.com/cucumber/common/issues/933,776
gherkin-c,10,https://github.com/cucumber/gherkin-c/pull/10,749
gherkin-c,13,https://github.com/cucumber/gherkin-c/pull/13,749
gherkin-c,14,https://github.com/cucumber/gherkin-c/pull/14,749
common,897,https://github.com/cucumber/common/issues/897,749
godog,58,https://github.com/cucumber/godog/issues/58,748
godog,94,https://github.com/cucumber/godog/issues/94,748
godog,154,https://github.com/cucumber/godog/issues/154,748
godog,194,https://github.com/cucumber/godog/issues/194,748
cucumber-parent,8,https://github.com/cucumber/cucumber-parent/pull/8,747
commitbit,6,https://github.com/cucumber/commitbit/issues/6,746
godog,230,https://github.com/cucumber/godog/issues/230,716
todo-react-typescript-subsecond,2,https://github.com/cucumber/todo-react-typescript-subsecond/pull/2,709
common,773,https://github.com/cucumber/common/issues/773,697
godog,339,https://github.com/cucumber/godog/issues/339,678
cucumber-lua,14,https://github.com/cucumber/cucumber-lua/pull/14,672
godog,124,https://github.com/cucumber/godog/issues/124,668
cucumber-lua,8,https://github.com/cucumber/cucumber-lua/pull/8,649
todo-react-typescript-subsecond,4,https://github.com/cucumber/todo-react-typescript-subsecond/pull/4,643
docs,386,https://github.com/cucumber/docs/issues/386,643
cucumber-lua,15,https://github.com/cucumber/cucumber-lua/pull/15,642
commitbit,7,https://github.com/cucumber/commitbit/pull/7,642
commitbit,8,https://github.com/cucumber/commitbit/pull/8,642
commitbit,9,https://github.com/cucumber/commitbit/pull/9,642
aruba,740,https://github.com/cucumber/aruba/issues/740,610
cucumber-android,59,https://github.com/cucumber/cucumber-android/issues/59,601
todo-react-typescript-subsecond,5,https://github.com/cucumber/todo-react-typescript-subsecond/pull/5,584
slack-invite-automation,4,https://github.com/cucumber/slack-invite-automation/pull/4,584
repo-template,6,https://github.com/cucumber/repo-template/pull/6,584
git-subrepo,1,https://github.com/cucumber/git-subrepo/pull/1,584
docs,214,https://github.com/cucumber/docs/issues/214,584
docs,276,https://github.com/cucumber/docs/issues/276,584
docs,288,https://github.com/cucumber/docs/issues/288,584
docs,297,https://github.com/cucumber/docs/issues/297,584
cucumber-tcl-wire,3,https://github.com/cucumber/cucumber-tcl-wire/pull/3,584
cucumber-message-upload-service,1,https://github.com/cucumber/cucumber-message-upload-service/pull/1,584
cucumber-lua,16,https://github.com/cucumber/cucumber-lua/pull/16,584
commitbit,10,https://github.com/cucumber/commitbit/pull/10,584
coffee-machine,1,https://github.com/cucumber/coffee-machine/pull/1,584
aruba-getting-started,6,https://github.com/cucumber/aruba-getting-started/pull/6,584
cucumber-jvm,1921,https://github.com/cucumber/cucumber-jvm/issues/1921,578
cucumber-android,62,https://github.com/cucumber/cucumber-android/issues/62,573
common,1122,https://github.com/cucumber/common/issues/1122,573
coffee-machine-javascript,1,https://github.com/cucumber/coffee-machine-javascript/pull/1,573
aruba,770,https://github.com/cucumber/aruba/issues/770,555
aruba,518,https://github.com/cucumber/aruba/issues/518,547
cucumber-jvm,1891,https://github.com/cucumber/cucumber-jvm/issues/1891,539
godog,365,https://github.com/cucumber/godog/issues/365,524
cucumber-jvm,2054,https://github.com/cucumber/cucumber-jvm/issues/2054,524
cucumber-jvm,2216,https://github.com/cucumber/cucumber-jvm/issues/2216,524
common,1309,https://github.com/cucumber/common/issues/1309,522
docs,487,https://github.com/cucumber/docs/issues/487,521
cucumber-jvm,2215,https://github.com/cucumber/cucumber-jvm/issues/2215,517
cucumber-android,45,https://github.com/cucumber/cucumber-android/issues/45,517
godog,375,https://github.com/cucumber/godog/issues/375,516
commitbit,11,https://github.com/cucumber/commitbit/pull/11,516
cucumber-jvm,1805,https://github.com/cucumber/cucumber-jvm/issues/1805,512
common,1357,https://github.com/cucumber/common/issues/1357,510
docs,67,https://github.com/cucumber/docs/issues/67,509
docs,136,https://github.com/cucumber/docs/issues/136,509
docs,434,https://github.com/cucumber/docs/issues/434,509
cucumber-ruby,1288,https://github.com/cucumber/cucumber-ruby/issues/1288,509
cucumber-jvm,1834,https://github.com/cucumber/cucumber-jvm/issues/1834,509
godog,95,https://github.com/cucumber/godog/issues/95,507
common,1290,https://github.com/cucumber/common/issues/1290,495
common,1349,https://github.com/cucumber/common/issues/1349,482
common,1425,https://github.com/cucumber/common/issues/1425,481
common,1426,https://github.com/cucumber/common/issues/1426,481
cucumber-ruby,1469,https://github.com/cucumber/cucumber-ruby/issues/1469,468
cucumber-json-schema,3,https://github.com/cucumber/cucumber-json-schema/issues/3,465
cucumber-ruby,1513,https://github.com/cucumber/cucumber-ruby/issues/1513,461
cucumber-android,69,https://github.com/cucumber/cucumber-android/issues/69,461
cucumber-android,71,https://github.com/cucumber/cucumber-android/issues/71,459
common,960,https://github.com/cucumber/common/issues/960,456
common,1273,https://github.com/cucumber/common/issues/1273,455
cucumber-ruby,1522,https://github.com/cucumber/cucumber-ruby/issues/1522,451
cucumber-ruby,1526,https://github.com/cucumber/cucumber-ruby/issues/1526,448
cucumber-js,1644,https://github.com/cucumber/cucumber-js/issues/1644,448
common,1462,https://github.com/cucumber/common/issues/1462,447
docs,560,https://github.com/cucumber/docs/issues/560,441
cucumber-rails,438,https://github.com/cucumber/cucumber-rails/issues/438,441
cucumber-rails,446,https://github.com/cucumber/cucumber-rails/issues/446,441
cucumber-cpp,243,https://github.com/cucumber/cucumber-cpp/issues/243,440
cucumber-eclipse,6,https://github.com/cucumber/cucumber-eclipse/issues/6,439
cucumber-eclipse,7,https://github.com/cucumber/cucumber-eclipse/issues/7,439
cucumber-eclipse,12,https://github.com/cucumber/cucumber-eclipse/issues/12,439
cucumber-eclipse,13,https://github.com/cucumber/cucumber-eclipse/issues/13,439
cucumber-eclipse,14,https://github.com/cucumber/cucumber-eclipse/issues/14,439
cucumber-eclipse,172,https://github.com/cucumber/cucumber-eclipse/issues/172,439
cucumber-eclipse,238,https://github.com/cucumber/cucumber-eclipse/issues/238,439
cucumber-eclipse,283,https://github.com/cucumber/cucumber-eclipse/issues/283,439
docs,594,https://github.com/cucumber/docs/issues/594,438
todo-react-typescript-subsecond,6,https://github.com/cucumber/todo-react-typescript-subsecond/pull/6,437
cucumber-js,1664,https://github.com/cucumber/cucumber-js/issues/1664,432
common,1427,https://github.com/cucumber/common/issues/1427,431
common,1523,https://github.com/cucumber/common/issues/1523,431
docs,561,https://github.com/cucumber/docs/issues/561,430
common,1512,https://github.com/cucumber/common/issues/1512,428
common,1519,https://github.com/cucumber/common/issues/1519,427
aruba,600,https://github.com/cucumber/aruba/pull/600,425
aruba,716,https://github.com/cucumber/aruba/pull/716,425
aruba,746,https://github.com/cucumber/aruba/pull/746,425
aruba,806,https://github.com/cucumber/aruba/issues/806,424
build,18,https://github.com/cucumber/build/issues/18,423
common,1505,https://github.com/cucumber/common/issues/1505,420
cucumber-ruby,1541,https://github.com/cucumber/cucumber-ruby/issues/1541,418
cucumber.ml,34,https://github.com/cucumber/cucumber.ml/pull/34,416
cucumber.ml,35,https://github.com/cucumber/cucumber.ml/pull/35,416
cucumber-android,33,https://github.com/cucumber/cucumber-android/pull/33,416
cucumber-android,61,https://github.com/cucumber/cucumber-android/pull/61,416
godog,291,https://github.com/cucumber/godog/issues/291,410
cucumber-ruby,1547,https://github.com/cucumber/cucumber-ruby/issues/1547,409
cucumber-android,46,https://github.com/cucumber/cucumber-android/issues/46,408
common,1580,https://github.com/cucumber/common/issues/1580,407
docs,627,https://github.com/cucumber/docs/issues/627,400
common,1588,https://github.com/cucumber/common/issues/1588,399
godog,394,https://github.com/cucumber/godog/issues/394,396
docs,630,https://github.com/cucumber/docs/issues/630,396
cucumber-jvm,1711,https://github.com/cucumber/cucumber-jvm/issues/1711,395
cucumber-eclipse-update-site,4,https://github.com/cucumber/cucumber-eclipse-update-site/issues/4,393
docs,628,https://github.com/cucumber/docs/issues/628,392
cucumber-jvm-groovy,22,https://github.com/cucumber/cucumber-jvm-groovy/pull/22,392
common,1614,https://github.com/cucumber/common/issues/1614,390
aruba,505,https://github.com/cucumber/aruba/pull/505,388
aruba,817,https://github.com/cucumber/aruba/pull/817,388
aruba,619,https://github.com/cucumber/aruba/pull/619,387
