repo,issue,url,days since last activity
cucumber-lua,3,https://github.com/cucumber/cucumber-lua/pull/3,1650
cucumber-cpp,190,https://github.com/cucumber/cucumber-cpp/issues/190,1633
docs,188,https://github.com/cucumber/docs/issues/188,1614
cucumber-lua,7,https://github.com/cucumber/cucumber-lua/issues/7,1532
cucumber-cpp,177,https://github.com/cucumber/cucumber-cpp/issues/177,1494
cucumber-lua,13,https://github.com/cucumber/cucumber-lua/pull/13,1485
docs,233,https://github.com/cucumber/docs/issues/233,1476
cucumber-cpp,212,https://github.com/cucumber/cucumber-cpp/issues/212,1424
aruba,500,https://github.com/cucumber/aruba/issues/500,1392
aruba,525,https://github.com/cucumber/aruba/issues/525,1392
aruba,538,https://github.com/cucumber/aruba/issues/538,1392
aruba,550,https://github.com/cucumber/aruba/issues/550,1392
aruba,564,https://github.com/cucumber/aruba/issues/564,1392
aruba,480,https://github.com/cucumber/aruba/issues/480,1387
godog,159,https://github.com/cucumber/godog/issues/159,1375
aruba,255,https://github.com/cucumber/aruba/issues/255,1347
cucumber-ruby-wire,16,https://github.com/cucumber/cucumber-ruby-wire/issues/16,1320
godog,173,https://github.com/cucumber/godog/issues/173,1305
cucumber-cpp,220,https://github.com/cucumber/cucumber-cpp/issues/220,1302
cucumber-cpp,222,https://github.com/cucumber/cucumber-cpp/issues/222,1283
cucumber-ruby-wire,19,https://github.com/cucumber/cucumber-ruby-wire/issues/19,1282
godog,182,https://github.com/cucumber/godog/issues/182,1257
godog,185,https://github.com/cucumber/godog/issues/185,1228
godog,187,https://github.com/cucumber/godog/issues/187,1207
docs,230,https://github.com/cucumber/docs/issues/230,1166
repo-template,4,https://github.com/cucumber/repo-template/issues/4,1124
common,686,https://github.com/cucumber/common/issues/686,1123
docs,401,https://github.com/cucumber/docs/issues/401,1122
repo-template,5,https://github.com/cucumber/repo-template/issues/5,1117
cucumber-cpp,226,https://github.com/cucumber/cucumber-cpp/issues/226,1116
cucumber-android,32,https://github.com/cucumber/cucumber-android/issues/32,1102
docs,391,https://github.com/cucumber/docs/issues/391,1064
common,775,https://github.com/cucumber/common/issues/775,1056
aruba,685,https://github.com/cucumber/aruba/issues/685,1053
aruba,695,https://github.com/cucumber/aruba/issues/695,1051
common,789,https://github.com/cucumber/common/issues/789,1040
docs,424,https://github.com/cucumber/docs/issues/424,1030
aruba,705,https://github.com/cucumber/aruba/issues/705,985
godog,128,https://github.com/cucumber/godog/issues/128,982
cucumber-android,44,https://github.com/cucumber/cucumber-android/issues/44,961
common,999,https://github.com/cucumber/common/issues/999,921
cucumber-eclipse,406,https://github.com/cucumber/cucumber-eclipse/issues/406,916
common,933,https://github.com/cucumber/common/issues/933,907
common,897,https://github.com/cucumber/common/issues/897,880
godog,58,https://github.com/cucumber/godog/issues/58,879
godog,94,https://github.com/cucumber/godog/issues/94,879
godog,154,https://github.com/cucumber/godog/issues/154,879
godog,194,https://github.com/cucumber/godog/issues/194,879
commitbit,6,https://github.com/cucumber/commitbit/issues/6,877
godog,230,https://github.com/cucumber/godog/issues/230,847
todo-react-typescript-subsecond,2,https://github.com/cucumber/todo-react-typescript-subsecond/pull/2,840
common,773,https://github.com/cucumber/common/issues/773,828
godog,339,https://github.com/cucumber/godog/issues/339,809
cucumber-lua,14,https://github.com/cucumber/cucumber-lua/pull/14,803
godog,124,https://github.com/cucumber/godog/issues/124,799
cucumber-lua,8,https://github.com/cucumber/cucumber-lua/pull/8,780
todo-react-typescript-subsecond,4,https://github.com/cucumber/todo-react-typescript-subsecond/pull/4,774
docs,386,https://github.com/cucumber/docs/issues/386,774
cucumber-lua,15,https://github.com/cucumber/cucumber-lua/pull/15,773
commitbit,7,https://github.com/cucumber/commitbit/pull/7,773
commitbit,8,https://github.com/cucumber/commitbit/pull/8,773
commitbit,9,https://github.com/cucumber/commitbit/pull/9,773
aruba,740,https://github.com/cucumber/aruba/issues/740,741
cucumber-android,59,https://github.com/cucumber/cucumber-android/issues/59,732
todo-react-typescript-subsecond,5,https://github.com/cucumber/todo-react-typescript-subsecond/pull/5,715
slack-invite-automation,4,https://github.com/cucumber/slack-invite-automation/pull/4,715
repo-template,6,https://github.com/cucumber/repo-template/pull/6,715
git-subrepo,1,https://github.com/cucumber/git-subrepo/pull/1,715
docs,214,https://github.com/cucumber/docs/issues/214,715
docs,276,https://github.com/cucumber/docs/issues/276,715
docs,288,https://github.com/cucumber/docs/issues/288,715
