repo,issue,url,days since last activity
aruba,500,https://github.com/cucumber/aruba/issues/500,2202
aruba,525,https://github.com/cucumber/aruba/issues/525,2202
aruba,538,https://github.com/cucumber/aruba/issues/538,2202
aruba,550,https://github.com/cucumber/aruba/issues/550,2202
aruba,564,https://github.com/cucumber/aruba/issues/564,2202
aruba,480,https://github.com/cucumber/aruba/issues/480,2197
godog,159,https://github.com/cucumber/godog/issues/159,2185
aruba,255,https://github.com/cucumber/aruba/issues/255,2157
cucumber-ruby-wire,16,https://github.com/cucumber/cucumber-ruby-wire/issues/16,2130
godog,173,https://github.com/cucumber/godog/issues/173,2115
godog,182,https://github.com/cucumber/godog/issues/182,2067
godog,185,https://github.com/cucumber/godog/issues/185,2038
godog,187,https://github.com/cucumber/godog/issues/187,2017
common,686,https://github.com/cucumber/common/issues/686,1933
cucumber-android,32,https://github.com/cucumber/cucumber-android/issues/32,1912
common,775,https://github.com/cucumber/common/issues/775,1866
aruba,685,https://github.com/cucumber/aruba/issues/685,1863
aruba,695,https://github.com/cucumber/aruba/issues/695,1861
common,789,https://github.com/cucumber/common/issues/789,1850
aruba,705,https://github.com/cucumber/aruba/issues/705,1795
godog,128,https://github.com/cucumber/godog/issues/128,1792
cucumber-eclipse,406,https://github.com/cucumber/cucumber-eclipse/issues/406,1726
godog,58,https://github.com/cucumber/godog/issues/58,1689
godog,94,https://github.com/cucumber/godog/issues/94,1689
godog,154,https://github.com/cucumber/godog/issues/154,1689
godog,194,https://github.com/cucumber/godog/issues/194,1689
commitbit,6,https://github.com/cucumber/commitbit/issues/6,1687
godog,230,https://github.com/cucumber/godog/issues/230,1657
common,773,https://github.com/cucumber/common/issues/773,1638
commitbit,7,https://github.com/cucumber/commitbit/pull/7,1583
commitbit,8,https://github.com/cucumber/commitbit/pull/8,1583
commitbit,9,https://github.com/cucumber/commitbit/pull/9,1583
aruba,740,https://github.com/cucumber/aruba/issues/740,1551
cucumber-android,59,https://github.com/cucumber/cucumber-android/issues/59,1542
git-subrepo,1,https://github.com/cucumber/git-subrepo/pull/1,1525
cucumber-message-upload-service,1,https://github.com/cucumber/cucumber-message-upload-service/pull/1,1525
commitbit,10,https://github.com/cucumber/commitbit/pull/10,1525
cucumber-android,62,https://github.com/cucumber/cucumber-android/issues/62,1514
aruba,770,https://github.com/cucumber/aruba/issues/770,1496
aruba,518,https://github.com/cucumber/aruba/issues/518,1488
godog,365,https://github.com/cucumber/godog/issues/365,1465
godog,375,https://github.com/cucumber/godog/issues/375,1457
godog,95,https://github.com/cucumber/godog/issues/95,1448
common,1290,https://github.com/cucumber/common/issues/1290,1436
common,1425,https://github.com/cucumber/common/issues/1425,1422
cucumber-json-schema,3,https://github.com/cucumber/cucumber-json-schema/issues/3,1406
